217300	http://purl.obolibrary.org/obo/HP_0007720	Congenital cornea plana	Cornea plana congenita, recessive	
217800	http://purl.obolibrary.org/obo/DOID_2565	macular corneal dystrophy	Macular corneal dystrophy	
218000	http://purl.obolibrary.org/obo/DOID_0060053	Peripheral neuropathy	Agenesis of the corpus callosum with peripheral neuropathy	
218000	http://purl.obolibrary.org/obo/HP_0001274	Agenesis of corpus callosum	Agenesis of the corpus callosum with peripheral neuropathy	
219080	http://purl.obolibrary.org/obo/HP_0008221	Adrenal hyperplasia	ACTH-independent macronodular adrenal hyperplasia	Case 8: Found Mappings, No Match Detected
219100	http://purl.obolibrary.org/obo/DOID_3144	cutis laxa	Cutis laxa, autosomal recessive, type IA	
219150	http://purl.obolibrary.org/obo/DOID_3144	cutis laxa	Cutis laxa, autosomal recessive, type IIIA	
219200	http://purl.obolibrary.org/obo/DOID_3144	cutis laxa	Cutis laxa, autosomal recessive, type IIA	
219500	http://purl.obolibrary.org/obo/HP_0003153	Cystathioninuria	Cystathioninuria	
219750	http://purl.obolibrary.org/obo/DOID_1064	cystinosis	Cystinosis, ocular nonnephropathic	
219900	http://purl.obolibrary.org/obo/DOID_1064	cystinosis	Cystinosis, late-onset juvenile or adolescent nephropathic	
220111	http://purl.obolibrary.org/obo/DOID_3652	Leigh disease	Leigh syndrome, French-Canadian type	
220150	http://purl.obolibrary.org/obo/HP_0003537	Hypouricemia	Hypouricemia, renal	
222800	http://purl.obolibrary.org/obo/HP_0004319	Hypoaldosteronism	Hypoaldosteronism, congenital, due to CMO I deficiency	Case 8: Found Mappings, No Match Detected
224230	http://purl.obolibrary.org/obo/DOID_2729	dyskeratosis congenita	Dyskeratosis congenita, autosomal recessive 1	
225060	http://purl.obolibrary.org/obo/DOID_0050567	orofacial cleft	Orofacial cleft 7	Case 4b: Found Exact With Disease Annotator
225100	http://purl.obolibrary.org/obo/HP_0001083	Ectopia lentis	Ectopia lentis, isolated, autosomal recessive	
225250	http://purl.obolibrary.org/obo/DOID_1459	hypothyroidism	Hypothyroidism, congenital nongoitrous, 5	
225280	http://purl.obolibrary.org/obo/HP_0000968	Ectodermal dysplasia	Ectodermal dysplasia, ectrodactyly, and macular dystrophy	Case 8: Found Mappings, No Match Detected
225320	http://purl.obolibrary.org/obo/DOID_13359	Ehlers-Danlos syndrome	Ehlers-Danlos syndrome, cardiac valvular form	
225410	http://purl.obolibrary.org/obo/DOID_13359	Ehlers-Danlos syndrome	Ehlers-Danlos syndrome, type VIIC	
225753	http://purl.obolibrary.org/obo/HP_0007053	Pontocerebellar hypoplasia	Pontocerebellar hypoplasia type 4	
226600	http://purl.obolibrary.org/obo/DOID_4959	epidermolysis bullosa dystrophica	{Epidermolysis bullosa dystrophica, autosomal recessive, modifier of}	Case 4b: Found Exact With Disease Annotator
226650	http://purl.obolibrary.org/obo/DOID_2730	epidermolysis bullosa	Epidermolysis bullosa, generalized atrophic benign	
226700	http://purl.obolibrary.org/obo/DOID_2730	epidermolysis bullosa	Epidermolysis bullosa, junctional, Herlitz type	
226730	http://purl.obolibrary.org/obo/DOID_2730	epidermolysis bullosa	Epidermolysis bullosa, junctional, with pyloric atresia	
226900	http://purl.obolibrary.org/obo/DOID_12721	multiple epiphyseal dysplasia	Epiphyseal dysplasia, multiple, 4	
227500	http://purl.obolibrary.org/obo/DOID_2215	factor VII deficiency	Factor VII deficiency	
227600	http://purl.obolibrary.org/obo/DOID_2222	factor X deficiency	Factor X deficiency	
227646	http://purl.obolibrary.org/obo/DOID_13636	Fanconi's anemia	Fanconi anemia, complementation group D2	
228960	http://purl.obolibrary.org/obo/HP_0005527	Reduced kininogen activity	[High molecular weight kininogen deficiency]	
228960	http://purl.obolibrary.org/obo/HP_0005527	Reduced kininogen activity	[Kininogen deficiency]	Case 7a: Found Synonym With HP Annotator Synonym
229600	http://purl.obolibrary.org/obo/HP_0005973	Fructose intolerance	Fructose intolerance	
230450	http://purl.obolibrary.org/obo/DOID_583	hemolytic anemia	Hemolytic anemia due to gamma-glutamylcysteine synthetase deficiency	
231005	http://purl.obolibrary.org/obo/DOID_1926	Gaucher's disease	Gaucher's disease, type IIIC	
231670	http://purl.obolibrary.org/obo/HP_0003150	Glutaric aciduria	Glutaricaciduria, type I	
231680	http://purl.obolibrary.org/obo/HP_0003530	Glutaric acidemia	Glutaric acidemia IIB	
231690	http://purl.obolibrary.org/obo/HP_0003150	Glutaric aciduria	[Glutaric aciduria III]	
231900	http://purl.obolibrary.org/obo/DOID_583	hemolytic anemia	Hemolytic anemia due to glutathione synthetase deficiency	
232700	http://purl.obolibrary.org/obo/DOID_2754	glycogen storage disease VI	Glycogen storage disease VI	
233910	http://purl.obolibrary.org/obo/HP_0004923	Hyperphenylalaninemia	Hyperphenylalaninemia, BH4-deficient, B	
235400	http://purl.obolibrary.org/obo/DOID_12554	hemolytic-uremic syndrome	{Hemolytic uremic syndrome, atypical, susceptibility to}	
235700	http://purl.obolibrary.org/obo/DOID_583	hemolytic anemia	Hemolytic anemia due to hexokinase deficiency	
235800	http://purl.obolibrary.org/obo/DOID_0060168	histidinemia	[Histidinemia]	
236200	http://purl.obolibrary.org/obo/DOID_9263	homocystinuria	Homocystinuria, B6-responsive and nonresponsive types	Case 8: Found Mappings, No Match Detected
236250	http://purl.obolibrary.org/obo/DOID_9263	homocystinuria	Homocystinuria due to MTHFR deficiency	
236670	http://purl.obolibrary.org/obo/DOID_0050560	Walker-Warburg syndrome	WALKER-WARBURG SYNDROME	
237450	http://purl.obolibrary.org/obo/DOID_2741	bilirubin metabolic disorder	Hyperbilirubinemia, Rotor type, digenic	
237900	http://purl.obolibrary.org/obo/DOID_2741	bilirubin metabolic disorder	Hyperbilirubinemia, familial transcient neonatal	
239100	http://purl.obolibrary.org/obo/DOID_0080036	SOST-related sclerosing bone dysplasia	Van Buchem disease	
239200	http://purl.obolibrary.org/obo/DOID_13543	hyperparathyroidism	Hyperparathyroidism, neonatal	
239500	http://purl.obolibrary.org/obo/HP_0008358	Hyperprolinemia	Hyperprolinemia, type I	
239510	http://purl.obolibrary.org/obo/HP_0008358	Hyperprolinemia	Hyperprolinemia, type II	
240300	http://purl.obolibrary.org/obo/DOID_14040	autoimmune polyendocrine syndrome	Autoimmune polyendocrinopathy syndrome , type I, with or without reversible metaphyseal dysplasia	
240600	http://purl.obolibrary.org/obo/DOID_2747	glycogen storage disease	Glycogen storage disease, type 0	
240900	http://purl.obolibrary.org/obo/HP_0002352	Leukoencephalopathy	Leukoencephalopathy with brain stem and spinal cord involvement and lactate elevation	Case 8: Found Mappings, No Match Detected
241530	http://purl.obolibrary.org/obo/HP_0002352	Leukoencephalopathy	Leukoencephalopathy with vanishing white matter	Case 8: Found Mappings, No Match Detected
241600	http://purl.obolibrary.org/obo/HP_0003075	Hypoproteinemia	Hypoproteinemia, hypercatabolic	
242500	http://purl.obolibrary.org/obo/HP_0008064	Ichthyosiform abnormality of the skin	Ichthyosis, autosomal recessive 4B (harlequin)	Case 8: Found Mappings, No Match Detected
243300	http://purl.obolibrary.org/obo/DOID_13580	cholestasis	Cholestasis, benign recurrent intrahepatic	
245300	http://purl.obolibrary.org/obo/DOID_648	kuru encephalopathy	{Kuru, susceptibility to}	
245600	http://purl.obolibrary.org/obo/DOID_1682	congenital heart defect	Multiple joint dislocations, short stature, craniofacial dysmorphism, and congenital heart defects	
245600	http://purl.obolibrary.org/obo/HP_0001373	Joint dislocation	Multiple joint dislocations, short stature, craniofacial dysmorphism, and congenital heart defects	
245600	http://purl.obolibrary.org/obo/HP_0001999	Abnormal facial shape	Multiple joint dislocations, short stature, craniofacial dysmorphism, and congenital heart defects	
245600	http://purl.obolibrary.org/obo/HP_0004322	Short stature	Multiple joint dislocations, short stature, craniofacial dysmorphism, and congenital heart defects	
246300	http://purl.obolibrary.org/obo/DOID_1024	leprosy	{Leprosy, susceptibility to}	Case 4b: Found Exact With Disease Annotator (keywords taken out)
248190	http://purl.obolibrary.org/obo/HP_0002917	Hypomagnesemia	Hypomagnesemia 5, renal, with ocular involvement	
248200	http://purl.obolibrary.org/obo/DOID_4448	macular degeneration	Macular degeneration, juvenile	
248250	http://purl.obolibrary.org/obo/HP_0002917	Hypomagnesemia	Hypomagnesemia 3, renal	
249270	http://purl.obolibrary.org/obo/HP_0004860	Thiamine-responsive megaloblastic anemia	Thiamine-responsive megaloblastic anemia syndrome	
249500	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability	Mental retardation, autosomal recessive 1	
249900	http://purl.obolibrary.org/obo/DOID_10581	metachromatic leukodystrophy	Metachromatic leukodystrophy due to SAP-b deficiency	
250460	http://purl.obolibrary.org/obo/DOID_0080019	metaphyseal dysplasia	Metaphyseal dysplasia without hypotrichosis	
250790	http://purl.obolibrary.org/obo/DOID_10783	methemoglobinemia	Methemoglobinemia, type IV	
250800	http://purl.obolibrary.org/obo/DOID_10783	methemoglobinemia	Methemoglobinemia, type I	Case 8: Found Mappings, No Match Detected
250800	http://purl.obolibrary.org/obo/DOID_10783	methemoglobinemia	Methemoglobinemia, type II	Case 8: Found Mappings, No Match Detected
250850	http://purl.obolibrary.org/obo/DOID_0050544	hypermethioninemia	Hypermethioninemia, persistent, autosomal dominant, due to methionine adenosyltransferase I/III deficiency	Case 8: Found Mappings, No Match Detected
250940	http://purl.obolibrary.org/obo/HP_0003223	Decreased methylcobalamin	Methylcobalamin deficiency, cblG type	
250950	http://purl.obolibrary.org/obo/HP_0003535	3-Methylglutaconic aciduria	3-methylglutaconic aciduria, type I	
251000	http://purl.obolibrary.org/obo/DOID_14749	methylmalonic acidemia	Methylmalonic aciduria, mut(0) type	
252150	http://purl.obolibrary.org/obo/HP_0003570	Molybdenum cofactor deficiency	Molybdenum cofactor deficiency, type C	
252500	http://purl.obolibrary.org/obo/DOID_3343	mucolipidosis	Mucolipidosis II alpha/beta	
252600	http://purl.obolibrary.org/obo/DOID_3343	mucolipidosis	Mucolipidosis III alpha/beta	
252605	http://purl.obolibrary.org/obo/DOID_3343	mucolipidosis	Mucolipidosis III gamma	
253800	http://purl.obolibrary.org/obo/DOID_0050559	Fukuyama congenital muscular dystrophy	FUKUYAMA CONGENITAL MUSCULAR DYSTROPHY	
255110	http://purl.obolibrary.org/obo/DOID_423	myopathy	Myopathy due to CPT II deficiency	
255200	http://purl.obolibrary.org/obo/DOID_14717	centronuclear myopathy	Myopathy, centronuclear, autosomal recessive	
255310	http://purl.obolibrary.org/obo/DOID_422	congenital structural myopathy	Myopathy, congenital, with fiber-type disproportion	
255700	http://purl.obolibrary.org/obo/DOID_2106	Thomsen disease	Myotonia congenita, recessive	
256030	http://purl.obolibrary.org/obo/DOID_3191	nemaline myopathy	Nemaline myopathy 2, autosomal recessive	
256300	http://purl.obolibrary.org/obo/DOID_1184	nephrotic syndrome	Nephrotic syndrome, type 1	
256370	http://purl.obolibrary.org/obo/DOID_1184	nephrotic syndrome	Nephrotic syndrome, type 4	
256600	http://purl.obolibrary.org/obo/DOID_2367	neuroaxonal dystrophy	Infantile neuroaxonal dystrophy 1	
258450	http://purl.obolibrary.org/obo/DOID_12558	chronic progressive external ophthalmoplegia	Progressive external ophthalmoplegia, autosomal recessive	
258501	http://purl.obolibrary.org/obo/HP_0003535	3-Methylglutaconic aciduria	3-methylglutaconic aciduria, type III	
258660	http://purl.obolibrary.org/obo/DOID_12010	ischemic optic neuropathy	{Nonarteritic anterior ischemic optic neuropathy, susceptibility to}	
258660	http://purl.obolibrary.org/obo/HP_0007634	Nonarteritic anterior ischemic optic neuropathy	{Nonarteritic anterior ischemic optic neuropathy, susceptibility to}	Case 6b: Found Exact With HP Annotator (keywords taken out)
258860	http://purl.obolibrary.org/obo/DOID_4501	orofaciodigital syndrome	Orofaciodigital syndrome IV	
260600	http://purl.obolibrary.org/obo/DOID_10579	leukodystrophy	Leukodystrophy, hypomyelinating, 3	
261630	http://purl.obolibrary.org/obo/HP_0004923	Hyperphenylalaninemia	Hyperphenylalaninemia, BH4-deficient, C	
261640	http://purl.obolibrary.org/obo/HP_0004923	Hyperphenylalaninemia	Hyperphenylalaninemia, BH4-deficient, A	
261670	http://purl.obolibrary.org/obo/DOID_2747	glycogen storage disease	Glycogen storage disease X	
261740	http://purl.obolibrary.org/obo/DOID_2747	glycogen storage disease	Glycogen storage disease of heart, lethal congenital	
262400	http://purl.obolibrary.org/obo/HP_0000824	Growth hormone deficiency	Growth hormone deficiency, isolated, type IA	
263400	http://purl.obolibrary.org/obo/DOID_8432	Polycythemia	Erythrocytosis, familial, 2	
264070	http://purl.obolibrary.org/obo/HP_0004923	Hyperphenylalaninemia	Hyperphenylalaninemia, BH4-deficient, D	
264300	http://purl.obolibrary.org/obo/DOID_3765	pseudohermaphroditism	Pseudohermaphroditism, male, with gynecomastia	
264350	http://purl.obolibrary.org/obo/DOID_4479	pseudohypoaldosteronism	Pseudohypoaldosteronism, type I	
265800	http://purl.obolibrary.org/obo/DOID_0080038	pycnodysostosis	Pycnodysostosis	
266130	http://purl.obolibrary.org/obo/HP_0003343	Glutathione synthetase deficiency	Glutathione synthetase deficiency	
266140	http://purl.obolibrary.org/obo/HP_0004839	Pyropoikilocytosis	Pyropoikilocytosis	
267010	http://purl.obolibrary.org/obo/DOID_0050778	Meckel syndrome	Meckel syndrome 7	Case 4b: Found Exact With Disease Annotator
268200	http://purl.obolibrary.org/obo/HP_0002913	Myoglobinuria	Myoglobinuria, acute recurrent, autosomal recessive	
268210	http://purl.obolibrary.org/obo/DOID_3247	rhabdomyosarcoma	Rhabdomyosarcoma, somatic	
269160	http://purl.obolibrary.org/obo/HP_0010636	Schizencephaly	Schizencephaly	
269500	http://purl.obolibrary.org/obo/DOID_0080036	SOST-related sclerosing bone dysplasia	Sclerosteosis	
270420	http://purl.obolibrary.org/obo/DOID_13250	diarrhea	Diarrhea 3, secretory sodium, congenital, syndromic	
270550	http://purl.obolibrary.org/obo/HP_0002497	Spastic ataxia	Spastic ataxia, Charlevoix-Saguenay type	
270970	http://purl.obolibrary.org/obo/HP_0004444	Spherocytosis	Spherocytosis, type 3	
271400	http://purl.obolibrary.org/obo/HP_0001746	Asplenia	Asplenia, isolated congenital	
271980	http://purl.obolibrary.org/obo/DOID_0060175	succinic semialdehyde dehydrogenase deficiency	Succinic semialdehyde dehydrogenase deficiency	
272300	http://purl.obolibrary.org/obo/HP_0003643	Sulfite oxidase deficiency	Sulfite oxidase deficiency	
273395	http://purl.obolibrary.org/obo/HP_0003057	Tetraamelia	Tetra-amelia, autosomal recessive	Case 7b: Found Synonym With HP Annotator Synonym
274150	http://purl.obolibrary.org/obo/DOID_10772	thrombotic thrombocytopenic purpura	Thrombotic thrombocytopenic purpura, familial	
277440	http://purl.obolibrary.org/obo/DOID_0050445	X-linked hypophosphatemia	Rickets, vitamin D-resistant, type IIA	
277470	http://purl.obolibrary.org/obo/HP_0007053	Pontocerebellar hypoplasia	Pontocerebellar hypoplasia type 2A	
278000	http://purl.obolibrary.org/obo/DOID_14497	Wolman disease	Wolman disease	Case 4a: Found Exact With Disease Annotator
278150	http://purl.obolibrary.org/obo/DOID_4535	hypotrichosis	Hypotrichosis 8	Case 4b: Found Exact With Disease Annotator
278300	http://purl.obolibrary.org/obo/HP_0010934	Xanthinuria	Xanthinuria, type I	
300055	http://purl.obolibrary.org/obo/DOID_1059	Intellectual disability	Mental retardation, X-linked, syndromic 13	
300066	http://purl.obolibrary.org/obo/DOID_0050566	X-linked nonsyndromic deafness	Deafness, X-linked 4	
300123	http://purl.obolibrary.org/obo/DOID_1059	Intellectual disability	Mental retardation, X-linked, with isolated growth hormone deficiency	
300123	http://purl.obolibrary.org/obo/HP_0000824	Growth hormone deficiency	Mental retardation, X-linked, with isolated growth hormone deficiency	
300200	http://purl.obolibrary.org/obo/HP_0000835	Adrenal hypoplasia	Adrenal hypoplasia, congenital, with hypogonadotropic hypogonadism	
300220	http://purl.obolibrary.org/obo/DOID_1059	Intellectual disability	Mental retardation, X-linked syndromic 10	
300243	http://purl.obolibrary.org/obo/DOID_1059	Intellectual disability	Mental retardation, X-linked syndromic, Christianson type	
300260	http://purl.obolibrary.org/obo/DOID_1059	Intellectual disability	Mental retardation, X-linked syndromic, Lubs type	
300263	http://purl.obolibrary.org/obo/DOID_1059	Intellectual disability	Mental retardation syndrome, X-linked, Siderius type	
300271	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability	Mental retardation, X-linked 72	
300306	http://purl.obolibrary.org/obo/DOID_9970	obesity	{Obesity, susceptibility to, BMIQ11}	
300323	http://purl.obolibrary.org/obo/DOID_13189	gout	HPRT-related gout	
300354	http://purl.obolibrary.org/obo/DOID_1059	Intellectual disability	Mental retardation, X-linked, syndromic 15 (Cabezas type)	
300367	http://purl.obolibrary.org/obo/DOID_1588	thrombocytopenia	Thrombocytopenia, X-linked, with or without dyserythropoietic anemia	
300373	http://purl.obolibrary.org/obo/HP_0010740	Osteopathia striata	Osteopathia striata with cranial sclerosis	
300419	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability	Mental retardation, X-linked 29 and others	
300423	http://purl.obolibrary.org/obo/DOID_1059	Intellectual disability	Mental retardation, X-linked, with epilepsy	
300423	http://purl.obolibrary.org/obo/DOID_1826	epilepsy syndrome	Mental retardation, X-linked, with epilepsy	
300476	http://purl.obolibrary.org/obo/DOID_0050572	cone-rod dystrophy	Cone-rod dystrophy, X-linked, 3	
300489	http://purl.obolibrary.org/obo/DOID_12377	spinal muscular atrophy	Spinal muscular atrophy, distal, X-linked 3	
300498	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability	Mental retardation, X-linked 45	
300514	http://purl.obolibrary.org/obo/DOID_13636	Fanconi's anemia	Fanconi anemia, complementation group B	
300519	http://purl.obolibrary.org/obo/DOID_1059	Intellectual disability	Mental retardation, X-linked, syndromic, Martin-Probst type	
300534	http://purl.obolibrary.org/obo/DOID_1059	Intellectual disability	Mental retardation, X-linked, syndromic, Claes-Jensen type	
300559	http://purl.obolibrary.org/obo/DOID_2747	glycogen storage disease	Muscle glycogenosis	
300577	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability	Mental retardation, X-linked 91	
300582	http://purl.obolibrary.org/obo/HP_0004322	Short stature	Short stature, idiopathic familial	
300584	http://purl.obolibrary.org/obo/HP_0002721	Immunodeficiency	Immunodeficiency, isolated	
300590	http://purl.obolibrary.org/obo/DOID_11725	Cornelia de Lange syndrome	Cornelia de Lange syndrome 2	Case 4b: Found Exact With Disease Annotator
300604	http://purl.obolibrary.org/obo/DOID_5426	premature ovarian failure	Premature ovarian failure 2B	
300630	http://purl.obolibrary.org/obo/DOID_1059	Intellectual disability	Mental retardation, X-linked syndromic, Fried type	
300659	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability	Mental retardation, X-linked 93	
300661	http://purl.obolibrary.org/obo/DOID_13189	gout	Gout, PRPS-related	
300673	http://purl.obolibrary.org/obo/HP_0001298	Encephalopathy	Encephalopathy, neonatal severe	
300676	http://purl.obolibrary.org/obo/DOID_1059	Intellectual disability	Mental retardation, X-linked, syndromic 14	
300695	http://purl.obolibrary.org/obo/DOID_423	myopathy	Scapuloperoneal myopathy, X-linked dominant	
300695	http://purl.obolibrary.org/obo/HP_0009054	Scapuloperoneal myopathy	Scapuloperoneal myopathy, X-linked dominant	Case 6b: Found Exact With HP Annotator (keywords taken out)
300699	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability	Mental retardation, X-linked 94	
300705	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability	Mental retardation, X-linked 17/31, microduplication	
300706	http://purl.obolibrary.org/obo/DOID_1059	Intellectual disability	Mental retardation, X-linked syndromic, Turner type	
300716	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability	Mental retardation, X-linked 95	
300717	http://purl.obolibrary.org/obo/DOID_423	myopathy	Myopathy, reducing body, X-linked, severe early-onset	
300718	http://purl.obolibrary.org/obo/DOID_423	myopathy	Myopathy, reducing body, X-linked, childhood-onset	
300752	http://purl.obolibrary.org/obo/DOID_13270	erythropoietic protoporphyria	Protoporphyria, erythropoietic, X-linked	
300799	http://purl.obolibrary.org/obo/DOID_1059	Intellectual disability	Mental retardation, X-linked syndromic, Raymond type	
300802	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability	Mental retardation, X-linked 96	
300803	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability	Mental retardation, X-linked 97	
300804	http://purl.obolibrary.org/obo/DOID_0050777	Joubert syndrome	Joubert syndrome 10	Case 4b: Found Exact With Disease Annotator
300807	http://purl.obolibrary.org/obo/DOID_2452	thrombophilia	Thrombophilia, X-linked, due to factor IX defect	Case 8: Found Mappings, No Match Detected
300807	http://purl.obolibrary.org/obo/HP_0002625	Deep venous thrombosis	{Deep venous thrombosis, protection against}	Case 6b: Found Exact With HP Annotator
300813	http://purl.obolibrary.org/obo/DOID_5485	synovial sarcoma	?Sarcoma, synovial	Case 8: Found Mappings, No Match Detected
300814	http://purl.obolibrary.org/obo/HP_0000639	Nystagmus	Nystagmus 6, congenital, X-linked	
300818	http://purl.obolibrary.org/obo/DOID_582	hemoglobinuria	Paroxysmal nocturnal hemoglobinuria, somatic	
300818	http://purl.obolibrary.org/obo/HP_0004818	Paroxysmal nocturnal hemoglobinuria	Paroxysmal nocturnal hemoglobinuria, somatic	Case 6b: Found Exact With HP Annotator (keywords taken out)
300834	http://purl.obolibrary.org/obo/DOID_4448	macular degeneration	Macular degeneration, X-linked atrophic	
300835	http://purl.obolibrary.org/obo/DOID_2355	Anemia	Anemia, X-linked, with/without neutropenia and/or platelet abnormalities	
300847	http://purl.obolibrary.org/obo/DOID_12849	autistic disorder	{Autism, susceptibility to, X-linked 5}	
300848	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability	Mental retardation, X-linked 89	
300850	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability	Mental retardation, X-linked 90	
300851	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability	Mental retardation, X-linked 92	
300852	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability	Mental retardation, X-linked 88	
300853	http://purl.obolibrary.org/obo/HP_0002721	Immunodeficiency	Immunodeficiency, X-linked, with magnesium defect, Epstein-Barr virus infection and neoplasia	
300854	http://purl.obolibrary.org/obo/DOID_4465	papillary renal cell carcinoma	Renal cell carcinoma, papillary, 1	
300857	http://purl.obolibrary.org/obo/DOID_332	amyotrophic lateral sclerosis	Amyotrophic lateral sclerosis 15, with or without frontotemporal dementia	
300860	http://purl.obolibrary.org/obo/DOID_1059	Intellectual disability	Mental retardation, X-linked syndromic, Nascimento-type	
300882	http://purl.obolibrary.org/obo/DOID_11725	Cornelia de Lange syndrome	Cornelia de Lange syndrome 5	Case 4b: Found Exact With Disease Annotator
300886	http://purl.obolibrary.org/obo/DOID_1059	Intellectual disability	Mental retardation, X-linked, syndromic 32	
300887	http://purl.obolibrary.org/obo/HP_0001057	Aplasia cutis congenita	Aplasia cutis congenita, reticulolinear, with mmicrocephaly, facial dysmorphism and other congenital anomalies	
300888	http://purl.obolibrary.org/obo/DOID_1459	Hypothyroidism	Hypothyroidism, central, and testicular enlargement	
300896	http://purl.obolibrary.org/obo/DOID_5212	congenital disorder of glycosylation	Congenital disorder of glycosylation, X-linked	Case 4b: Found Exact With Disease Annotator
301830	http://purl.obolibrary.org/obo/DOID_12377	spinal muscular atrophy	Spinal muscular atrophy, X-linked 2, infantile	
302200	http://purl.obolibrary.org/obo/DOID_83	cataract	Cataract, congenital, X-linked	
302500	http://purl.obolibrary.org/obo/DOID_1441	spinocerebellar ataxia	Spinocerebellar ataxia, X-linked 1	
303400	http://purl.obolibrary.org/obo/DOID_674	cleft palate	Cleft palate with ankyloglossia	
304100	http://purl.obolibrary.org/obo/HP_0001338	Partial agenesis of the corpus callosum	Corpus callosum, partial agenesis of	Case 7b: Found Synonym With HP Annotator Synonym (keywords taken out)
304800	http://purl.obolibrary.org/obo/DOID_12387	nephrogenic diabetes insipidus	Diabetes insipidus, nephrogenic	
306700	http://purl.obolibrary.org/obo/DOID_12134	factor VIII deficiency	Hemophilia A	
307000	http://purl.obolibrary.org/obo/DOID_10908	hydrocephalus	Hydrocephalus due to aqueductal stenosis	
307200	http://purl.obolibrary.org/obo/DOID_2583	agammaglobulinemia	Agammaglobulinemia and isolated hormone deficiency	
308230	http://purl.obolibrary.org/obo/HP_0002721	Immunodeficiency	Immunodeficiency, X-linked, with hyper-IgM	
308700	http://purl.obolibrary.org/obo/DOID_1921	Klinefelter's syndrome	Hypogonadotropic hypogonadism 1 with or without anosmia (Kallmann syndrome 1)	
308800	http://purl.obolibrary.org/obo/HP_0002352	Leukoencephalopathy	Megalencephalic leukoencephalopathy with subcortical cysts 2A	Case 8: Found Mappings, No Match Detected
308800	http://purl.obolibrary.org/obo/HP_0002352	Leukoencephalopathy	Megalencephalic leukoencephalopathy with subcortical cysts 2B, remitting, with or without mental retardation	Case 8: Found Mappings, No Match Detected
308930	http://purl.obolibrary.org/obo/DOID_3652	Leigh disease	Leigh syndrome, X-linked	
309300	http://purl.obolibrary.org/obo/HP_0000485	Megalocornea	Megalocornea 1, X-linke	
309530	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability	Mental retardation, X-linked 1	
309541	http://purl.obolibrary.org/obo/DOID_1059	Intellectual disability	Mental retardation, X-linked 3	
309548	http://purl.obolibrary.org/obo/DOID_1059	Intellectual disability	Mental retardation, X-linked, FRAXE type	
309549	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability	Mental retardation, X-linked 9	
310400	http://purl.obolibrary.org/obo/DOID_14717	centronuclear myopathy	Myotubular myopathy, X-linked	
310468	http://purl.obolibrary.org/obo/DOID_585	nephrolithiasis	Nephrolithiasis, type I	
310700	http://purl.obolibrary.org/obo/HP_0000639	Nystagmus	Nystagmus 1, congenital, X-linked	Case 6b: Found Exact With HP Annotator
310700	http://purl.obolibrary.org/obo/HP_0000639	Nystagmus	Nystagmus, infantile periodic alternating, X-linked	
312000	http://purl.obolibrary.org/obo/DOID_9410	panhypopituitarism	Panhypopituitarism, X-linked	
312700	http://purl.obolibrary.org/obo/DOID_8465	retinoschisis	Retinoschisis	
312863	http://purl.obolibrary.org/obo/HP_0005387	Combined immunodeficiency	Combined immunodeficiency, X-linked, moderate	
313400	http://purl.obolibrary.org/obo/HP_0002655	Spondyloepiphyseal dysplasia	Spondyloepiphyseal dysplasia tarda	
313900	http://purl.obolibrary.org/obo/DOID_1588	thrombocytopenia	Thrombocytopenia, X-linked	Case 4b: Found Exact With Disease Annotator
313900	http://purl.obolibrary.org/obo/DOID_1588	thrombocytopenia	Thrombocytopenia, X-linked, intermittent	Case 4b: Found Exact With Disease Annotator
314050	http://purl.obolibrary.org/obo/DOID_1588	Thrombocytopenia	Thrombocytopenia with beta-thalassemia, X-linked	
314390	http://purl.obolibrary.org/obo/DOID_14679	VACTERL association	VACTERL association, X-linked	
400044	http://purl.obolibrary.org/obo/DOID_14448	46 XY gonadal dysgenesis	46XY sex reversal 1	
600081	http://purl.obolibrary.org/obo/DOID_10609	rickets	Rickets due to defect in vitamin D 25-hydroxylation	
600110	http://purl.obolibrary.org/obo/HP_0007754	Macular dystrophy	Macular dystrophy, autosomal dominant, chromosome 6-linked	Case 6b: Found Exact With HP Annotator
600175	http://purl.obolibrary.org/obo/DOID_12377	spinal muscular atrophy	Spinal muscular atrophy, distal, congenital nonprogressive	
600202	http://purl.obolibrary.org/obo/DOID_4428	dyslexia	{Dyslexia, susceptibility to, 2}	
600204	http://purl.obolibrary.org/obo/DOID_12721	multiple epiphyseal dysplasia	Epiphyseal dysplasia, multiple, 2	
