Adrenal hyperplasia, congenital, due to 11-beta-hydroxylase deficiency	http://purl.obolibrary.org/obo/DOID_4967	adrenal hyperplasia		202010
Adrenal hyperplasia, congenital, due to 21-hydroxylase deficiency	http://purl.obolibrary.org/obo/DOID_4967	adrenal hyperplasia		
Adrenal hypoplasia, congenital, with hypogonadotropic hypogonadism	http://purl.obolibrary.org/obo/HP_0000835	Adrenal hypoplasia		300200
Adrenocorticotropic hormone deficiency	http://purl.obolibrary.org/obo/HP_0011748	Adrenocorticotropic hormone deficiency		201400
Agammaglobulinemia 7, autosomal recessive	http://purl.obolibrary.org/obo/DOID_2583	agammaglobulinemia	Case 4b: Found Exact With Disease Annotator	
Agammaglobulinemia and isolated hormone deficiency	http://purl.obolibrary.org/obo/DOID_2583	agammaglobulinemia		307200
Agenesis of the corpus callosum with peripheral neuropathy	http://purl.obolibrary.org/obo/HP_0001274	Agenesis of corpus callosum		218000
Agenesis of the corpus callosum with peripheral neuropathy	http://purl.obolibrary.org/obo/DOID_0060053	Peripheral neuropathy		218000
Aicardi-Goutieres syndrome 6	http://purl.obolibrary.org/obo/DOID_0050629	Aicardi-Goutieres syndrome		615010
Albinism, oculocutaneous, type V	http://purl.obolibrary.org/obo/DOID_0050632	oculocutaneous albinism	Case 8: Found Mappings, No Match Detected	
ALLERGIC RHINITIS	http://purl.obolibrary.org/obo/DOID_4481	allergic rhinitis		607154
Alternating hemiplegia of childhood 2	http://purl.obolibrary.org/obo/DOID_0050635	alternating hemiplegia of childhood		614820
Alzheimer disease 	http://purl.obolibrary.org/obo/DOID_10652	Alzheimer's disease		104300
Amelogenesis imperfecta, hypomaturation type, IIA4	http://purl.obolibrary.org/obo/DOID_2187	amelogenesis imperfecta		614832
Amish infantile epilepsy syndrome	http://purl.obolibrary.org/obo/DOID_1826	epilepsy syndrome		609056
Amyloidosis, primary localized cutaneous, 2	http://purl.obolibrary.org/obo/DOID_9120	amyloidosis		613955
Amyotrophic lateral sclerosis 14, with or without frontotemporal dementia	http://purl.obolibrary.org/obo/DOID_332	amyotrophic lateral sclerosis		613954
Amyotrophic lateral sclerosis 15, with or without frontotemporal dementia	http://purl.obolibrary.org/obo/DOID_332	amyotrophic lateral sclerosis		300857
Amyotrophic lateral sclerosis 16, juvenile	http://purl.obolibrary.org/obo/DOID_332	amyotrophic lateral sclerosis		614373
Amyotrophic lateral sclerosis 17	http://purl.obolibrary.org/obo/DOID_332	amyotrophic lateral sclerosis		614696
Amyotrophic lateral sclerosis 18	http://purl.obolibrary.org/obo/DOID_332	amyotrophic lateral sclerosis		614808
Amyotrophic lateral sclerosis and/or frontotemporal dementia	http://purl.obolibrary.org/obo/DOID_332	amyotrophic lateral sclerosis		105550
Anemia, X-linked, with/without neutropenia and/or platelet abnormalities	http://purl.obolibrary.org/obo/DOID_2355	Anemia		300835
ANTLEY-BIXLER SYNDROME	http://purl.obolibrary.org/obo/DOID_0050462	Antley-Bixler syndrome		207410
Aortic aneurysm, familial thoracic 7	http://purl.obolibrary.org/obo/DOID_3627	aortic aneurysm		613780
AORTIC VALVE DISEASE	http://purl.obolibrary.org/obo/DOID_62	aortic valve disease		109730
Aortic valve disease 2	http://purl.obolibrary.org/obo/DOID_62	aortic valve disease		614823
Aphasia, primary progressive	http://purl.obolibrary.org/obo/DOID_0060046	aphasia		
Aplasia cutis congenita, reticulolinear, with mmicrocephaly, facial dysmorphism and other congenital anomalies	http://purl.obolibrary.org/obo/HP_0001057	Aplasia cutis congenita		300887
Arterial calcification, generalized, of infancy, 2	http://purl.obolibrary.org/obo/HP_0003207	Arterial calcification		614473
Asphyxiating thoracic dystrophy 4	http://purl.obolibrary.org/obo/DOID_0050592	asphyxiating thoracic dystrophy		613819
Asphyxiating thoracic dystrophy 5	http://purl.obolibrary.org/obo/DOID_0050592	asphyxiating thoracic dystrophy		614376
Asplenia, isolated congenital	http://purl.obolibrary.org/obo/HP_0001746	Asplenia		271400
Asthma and nasal polyps	http://purl.obolibrary.org/obo/DOID_2841	asthma		
Asthma and nasal polyps	http://purl.obolibrary.org/obo/HP_0000462	Nasal polyps		
Ataxia, sensory, 1, autosomal dominant	http://purl.obolibrary.org/obo/HP_0010871	Sensory ataxia		608984
Ataxia, spastic, 4	http://purl.obolibrary.org/obo/HP_0001251	Ataxia		613672
Ataxia, spastic, 5, autosomal recessive	http://purl.obolibrary.org/obo/HP_0001251	Ataxia		614487
Atrial fibrillation, familial, 10	http://purl.obolibrary.org/obo/HP_0005110	Atrial fibrillation		614022
Atrial fibrillation, familial, 11	http://purl.obolibrary.org/obo/HP_0005110	Atrial fibrillation		614049
Atrial fibrillation, familial, 12	http://purl.obolibrary.org/obo/HP_0005110	Atrial fibrillation		614050
Atrial fibrillation, familial, 9	http://purl.obolibrary.org/obo/HP_0005110	Atrial fibrillation		613980
Atrial septal defect 3	http://purl.obolibrary.org/obo/DOID_1882	atrial heart septal defect		614089
Atrial septal defect 7, with or without AV conduction defects	http://purl.obolibrary.org/obo/DOID_1882	atrial heart septal defect		108900
Atrial septal defect 8	http://purl.obolibrary.org/obo/DOID_1882	atrial heart septal defect		614433
Atrial septal defect 9	http://purl.obolibrary.org/obo/DOID_1882	atrial heart septal defect		614475
Atrioventricular septal defect 4	http://purl.obolibrary.org/obo/DOID_0050651	atrioventricular septal defect		614430
Atrioventricular septal defect 5	http://purl.obolibrary.org/obo/DOID_0050651	atrioventricular septal defect		614474
Autoimmune disease, syndromic multisystem	http://purl.obolibrary.org/obo/DOID_417	hypersensitivity reaction type II disease		613385
Autoimmune lymphoproliferative syndrome type IV	http://purl.obolibrary.org/obo/DOID_6688	autoimmune lymphoproliferative syndrome		614470
Autoimmune polyendocrinopathy syndrome , type I, with or without reversible metaphyseal dysplasia	http://purl.obolibrary.org/obo/DOID_14040	autoimmune polyendocrine syndrome		240300
Barrett esophagus/esophageal adenocarcinoma	http://purl.obolibrary.org/obo/DOID_9206	Barrett's esophagus		614266
Basal cell carcinoma, somatic	http://purl.obolibrary.org/obo/DOID_2513	basal cell carcinoma		605462
Basal ganglia calcification, idiopathic, 4	http://purl.obolibrary.org/obo/HP_0002135	Basal ganglia calcification		615007
Bifid nose with or without anorectal and renal anomalies	http://purl.obolibrary.org/obo/HP_0011803	Bifid nose		608980
Bone marrow failure, familial	http://purl.obolibrary.org/obo/HP_0005528	Bone marrow hypocellularity	Case 7b: Found Synonym With HP Annotator Synonym	
Brachydactyly, type A1	http://purl.obolibrary.org/obo/DOID_0050581	brachydactyly		112500
Brachydactyly, type A1, C	http://purl.obolibrary.org/obo/DOID_0050581	brachydactyly		615072
Brittle cornea syndrome 2	http://purl.obolibrary.org/obo/DOID_14775	type VI Ehlers-Danlos syndrome		614170
Bronchiectasis with or without elevated sweat chloride 2	http://purl.obolibrary.org/obo/DOID_9563	bronchiectasis		613021
Bronchiectasis with or without elevated sweat chloride 3	http://purl.obolibrary.org/obo/DOID_9563	bronchiectasis		613071
Brown-Vialetto-Van Laere syndrome 2	http://purl.obolibrary.org/obo/DOID_0050694	Brown-Vialetto-Van Laere syndrome		614707
C3 deficiency	http://purl.obolibrary.org/obo/DOID_8354	C3 deficiency		613779
C8 deficiency, type I	http://purl.obolibrary.org/obo/HP_0004434	C8 deficiency		613790
C8 deficiency, type II	http://purl.obolibrary.org/obo/HP_0004434	C8 deficiency		613789
Candidiasis, familial, 5, autosomal recessive	http://purl.obolibrary.org/obo/DOID_1508	candidiasis		613953
Candidiasis, familial, 6, autosomal dominant	http://purl.obolibrary.org/obo/DOID_1508	candidiasis		613956
Candidiasis, familial, 7	http://purl.obolibrary.org/obo/DOID_1508	candidiasis		614162
Cardiac arrhythmia, ankyrin-B-related	http://purl.obolibrary.org/obo/HP_0011675	Arrhythmia		
Cardiomyopathy, dilated, 1HH	http://purl.obolibrary.org/obo/DOID_0050700	cardiomyopathy		613881
Cardiomyopathy, dilated, 1II	http://purl.obolibrary.org/obo/DOID_12930	dilated cardiomyopathy	Case 4b: Found Exact With Disease Annotator	
Cardiomyopathy, dilated, 1JJ	http://purl.obolibrary.org/obo/DOID_12930	dilated cardiomyopathy	Case 4b: Found Exact With Disease Annotator	
Cardiomyopathy, dilated, 1KK	http://purl.obolibrary.org/obo/DOID_12930	dilated cardiomyopathy	Case 4b: Found Exact With Disease Annotator	
Cardiomyopathy, dilated, 1T	http://purl.obolibrary.org/obo/DOID_0050700	cardiomyopathy		613740
Cardiomyopathy, dilated, 1U	http://purl.obolibrary.org/obo/DOID_0050700	cardiomyopathy		613694
Cardiomyopathy, dilated, 1X	http://purl.obolibrary.org/obo/DOID_0050700	cardiomyopathy		611615
Cardiomyopathy, dilated, 2B	http://purl.obolibrary.org/obo/DOID_0050700	cardiomyopathy		614672
Cardiomyopathy, familial hypertrophic 17	http://purl.obolibrary.org/obo/DOID_0050700	cardiomyopathy		613873
Cardiomyopathy, familial hypertrophic, 16	http://purl.obolibrary.org/obo/DOID_0050700	cardiomyopathy		613838
Cardiomyopathy, familial hypertrophic, 18	http://purl.obolibrary.org/obo/DOID_0050700	cardiomyopathy		613874
Cardiomyopathy, familial hypertrophic, 19	http://purl.obolibrary.org/obo/DOID_0050700	cardiomyopathy		613875
Cardiomyopathy, familial hypertrophic, 20	http://purl.obolibrary.org/obo/DOID_0050700	cardiomyopathy		613876
Cardiomyopathy, familial hypertrophic, 9	http://purl.obolibrary.org/obo/DOID_0050700	cardiomyopathy		613765
Cardiomyopathy, familial restrictive	http://purl.obolibrary.org/obo/DOID_0050700	cardiomyopathy		115210
Cardiomyopathy, familial restrictive, 3	http://purl.obolibrary.org/obo/DOID_0050700	cardiomyopathy		612422
Carney complex variant	http://purl.obolibrary.org/obo/DOID_0050471	Carney complex		608837
Cataract 1, multiple types	http://purl.obolibrary.org/obo/DOID_83	cataract	Case 4b: Found Exact With Disease Annotator	
Cataract 10, multiple types	http://purl.obolibrary.org/obo/DOID_83	cataract	Case 4b: Found Exact With Disease Annotator	
Cataract 12, multiple types	http://purl.obolibrary.org/obo/DOID_83	cataract	Case 4b: Found Exact With Disease Annotator	
Cataract 2, multiple types	http://purl.obolibrary.org/obo/DOID_83	cataract	Case 4b: Found Exact With Disease Annotator	
Cataract 3, multiple types	http://purl.obolibrary.org/obo/DOID_83	cataract	Case 4b: Found Exact With Disease Annotator	
Cataract 4, multiple types	http://purl.obolibrary.org/obo/DOID_83	cataract	Case 4b: Found Exact With Disease Annotator	
Cataract 5, multiple types	http://purl.obolibrary.org/obo/DOID_83	cataract	Case 4b: Found Exact With Disease Annotator	
Cataract 9, multiple types	http://purl.obolibrary.org/obo/DOID_83	cataract	Case 4b: Found Exact With Disease Annotator	
Cataract, age-related cortical, 2	http://purl.obolibrary.org/obo/DOID_83	cataract		613020
Cataract, autosomal dominant, multiple types 1	http://purl.obolibrary.org/obo/DOID_83	cataract		611597
Cataract, autosomal dominant, multiple types 2	http://purl.obolibrary.org/obo/DOID_83	cataract	Case 4b: Found Exact With Disease Annotator	
Cataract, autosomal recessive congenital 2	http://purl.obolibrary.org/obo/DOID_83	cataract		610019
Cataract, autosomal recessive congenital 4	http://purl.obolibrary.org/obo/DOID_83	cataract		613887
Cataract, autosomal recessive congenital 5	http://purl.obolibrary.org/obo/DOID_83	cataract		614691
Cataract, cerulean, type 2	http://purl.obolibrary.org/obo/DOID_83	cataract		601547
Cataract, congenital nuclear, 2	http://purl.obolibrary.org/obo/DOID_83	cataract		609741
Cataract, congenital nuclear, autosomal recessive 3	http://purl.obolibrary.org/obo/DOID_83	cataract		611544
Cataract, congenital zonular, with sutural opacities	http://purl.obolibrary.org/obo/DOID_83	cataract		600881
Cataract, congenital, cerulean type, 3	http://purl.obolibrary.org/obo/DOID_83	cataract		608983
Cataract, congenital, X-linked	http://purl.obolibrary.org/obo/DOID_83	cataract		302200
Cataract, Coppock-like	http://purl.obolibrary.org/obo/DOID_83	cataract		604307
Cataract, cortical, juvenile-onset	http://purl.obolibrary.org/obo/DOID_83	cataract		611391
Cataract, crystalline aculeiform	http://purl.obolibrary.org/obo/DOID_83	cataract		115700
Cataract, lamellar	http://purl.obolibrary.org/obo/DOID_83	cataract		
Cataract, lamellar 2	http://purl.obolibrary.org/obo/DOID_83	cataract		610425
Cataract, Marner type	http://purl.obolibrary.org/obo/DOID_83	cataract		
Cataract, nonnuclear polymorphic congenital	http://purl.obolibrary.org/obo/DOID_83	cataract		601286
CATARACT, NUCLEAR PROGRESSIVE	http://purl.obolibrary.org/obo/DOID_13963	nuclear senile cataract		607304
Cataract, pulverulent or cerulean, with or without microcornea	http://purl.obolibrary.org/obo/DOID_83	cataract		610202
Cataract, sutural, with punctate and cerulean opacities	http://purl.obolibrary.org/obo/DOID_83	Cataract		607133
Cataract, zonular pulverulent-1	http://purl.obolibrary.org/obo/DOID_83	cataract		116200
Cataract, zonular pulverulent-3	http://purl.obolibrary.org/obo/DOID_83	cataract		601885
Cerebral amyloid angiopathy	http://purl.obolibrary.org/obo/DOID_9246	cerebral amyloid angiopathy		105150
Cerebral palsy, spastic quadriplegic, 1	http://purl.obolibrary.org/obo/DOID_10970	spastic quadriplegia		603513
Cerebral palsy, spastic quadriplegic, 2	http://purl.obolibrary.org/obo/DOID_10970	spastic quadriplegia		612900
Charcot-Marie-Tooth disease, axonal, type 20	http://purl.obolibrary.org/obo/DOID_10595	Charcot-Marie-Tooth disease		614228
Charcot-Marie-Tooth disease, axonal, type 2Q	http://purl.obolibrary.org/obo/DOID_10595	Charcot-Marie-Tooth disease		614025
Charcot-Marie-Tooth disease, axonal, with vocal cord paresis	http://purl.obolibrary.org/obo/DOID_10595	Charcot-Marie-Tooth disease		607706
Charcot-Marie-Tooth disease, dominant intermediate E	http://purl.obolibrary.org/obo/DOID_10595	Charcot-Marie-Tooth disease		614455
Charcot-Marie-Tooth disease, foot deformity of	http://purl.obolibrary.org/obo/DOID_10595	Charcot-Marie-Tooth disease		
Charcot-Marie-Tooth disease, type 4F	http://purl.obolibrary.org/obo/DOID_10595	Charcot-Marie-Tooth disease		614895
Choanal atresia and lymphedema	http://purl.obolibrary.org/obo/DOID_9574	Choanal atresia		613611
Cholestasis, benign recurrent intrahepatic	http://purl.obolibrary.org/obo/DOID_13580	cholestasis		243300
Cholestasis, benign recurrent intrahepatic, 2	http://purl.obolibrary.org/obo/DOID_13580	cholestasis		605479
Cholestasis, familial intrahepatic, of pregnancy	http://purl.obolibrary.org/obo/DOID_13580	cholestasis		147480
Cholestasis, progressive familial intrahepatic 1	http://purl.obolibrary.org/obo/DOID_13580	cholestasis		211600
Cholestasis, progressive familial intrahepatic 2	http://purl.obolibrary.org/obo/DOID_13580	cholestasis		601847
Cholestasis, progressive familial intrahepatic 3	http://purl.obolibrary.org/obo/DOID_13580	cholestasis		602347
Chondrocalcinosis 2	http://purl.obolibrary.org/obo/DOID_1156	pseudogout		118600
Chorea, hereditary benign	http://purl.obolibrary.org/obo/HP_0002072	Chorea		118700
Cirrhosis, North American Indian childhood type	http://purl.obolibrary.org/obo/DOID_5082	liver cirrhosis		604901
Citrullinemia, adult-onset type II	http://purl.obolibrary.org/obo/DOID_9273	citrullinemia		603471
Citrullinemia, type II, neonatal-onset	http://purl.obolibrary.org/obo/DOID_9273	citrullinemia		605814
Cleft palate with ankyloglossia	http://purl.obolibrary.org/obo/DOID_674	cleft palate		303400
Coenzyme Q10 deficiency, primary, 1	http://purl.obolibrary.org/obo/DOID_0050730	coenzyme Q10 deficiency disease		607426
Coenzyme Q10 deficiency, primary, 2	http://purl.obolibrary.org/obo/DOID_0050730	coenzyme Q10 deficiency disease		614651
Coenzyme Q10 deficiency, primary, 3	http://purl.obolibrary.org/obo/DOID_0050730	coenzyme Q10 deficiency disease		614652
Coenzyme Q10 deficiency, primary, 5	http://purl.obolibrary.org/obo/DOID_0050730	coenzyme Q10 deficiency disease		614654
Coenzyme Q10 deficiency, primary, 6	http://purl.obolibrary.org/obo/DOID_0050730	coenzyme Q10 deficiency disease		614650
Cognitive impairment with or without cerebellar ataxia	http://purl.obolibrary.org/obo/HP_0100543	Cognitive impairment		614306
Colon cancer, hereditary nonpolyposis, type 7	http://purl.obolibrary.org/obo/DOID_219	colon cancer		614385
Colorectal cancer, hereditary nonpolyposis, type 4	http://purl.obolibrary.org/obo/DOID_9256	colorectal cancer		614337
Colorectal cancer, hereditary nonpolyposis, type 5	http://purl.obolibrary.org/obo/DOID_9256	colorectal cancer		614350
Colorectal cancer, hereditary nonpolyposis, type 6	http://purl.obolibrary.org/obo/DOID_9256	colorectal cancer		614331
Combined immunodeficiency, X-linked, moderate	http://purl.obolibrary.org/obo/HP_0005387	Combined immunodeficiency		312863
Cone-rod dystrophy 16	http://purl.obolibrary.org/obo/DOID_0050572	cone-rod dystrophy	Case 4b: Found Exact With Disease Annotator	
Cone-rod dystrophy, X-linked, 3	http://purl.obolibrary.org/obo/DOID_0050572	cone-rod dystrophy		300476
Congenital disorder of glycosylation, type IIk	http://purl.obolibrary.org/obo/DOID_5212	congenital disorder of glycosylation		614727
Congenital disorder of glycosylation, type IIl	http://purl.obolibrary.org/obo/DOID_5212	congenital disorder of glycosylation		614576
Congenital disorder of glycosylation, type Ir	http://purl.obolibrary.org/obo/DOID_5212	congenital disorder of glycosylation		614507
Congenital disorder of glycosylation, type It	http://purl.obolibrary.org/obo/DOID_5212	congenital disorder of glycosylation		614921
Congenital disorder of glycosylation, type Iu	http://purl.obolibrary.org/obo/DOID_5212	congenital disorder of glycosylation		615042
Congenital disorder of glycosylation, X-linked	http://purl.obolibrary.org/obo/DOID_5212	congenital disorder of glycosylation	Case 4b: Found Exact With Disease Annotator	
Congenital heart disease, nonsyndromic, 2	http://purl.obolibrary.org/obo/DOID_1682	congenital heart defect		614980
Conjunctivitis, ligneous	http://purl.obolibrary.org/obo/DOID_6195	conjunctivitis		217090
Contractural arachnodactyly, congenital	http://purl.obolibrary.org/obo/DOID_0050455	arachnodactyly		121050
COPD, rate of decline of lung function in	http://purl.obolibrary.org/obo/DOID_3083	chronic obstructive pulmonary disease		606963
Cornea plana congenita, recessive	http://purl.obolibrary.org/obo/HP_0007720	Congenital cornea plana		217300
Corneal dystrophy polymorphous posterior, 2	http://purl.obolibrary.org/obo/DOID_2566	corneal dystrophy		609140
Corneal dystrophy, Avellino type	http://purl.obolibrary.org/obo/DOID_2566	corneal dystrophy		607541
Corneal dystrophy, congenital stromal	http://purl.obolibrary.org/obo/DOID_2566	corneal dystrophy		610048
Corneal dystrophy, crystalline, of Schnyder	http://purl.obolibrary.org/obo/DOID_2566	corneal dystrophy		121800
Corneal dystrophy, epithelial basement membrane	http://purl.obolibrary.org/obo/DOID_2566	corneal dystrophy		121820
Corneal dystrophy, gelatinous drop-like	http://purl.obolibrary.org/obo/DOID_2566	corneal dystrophy		204870
Corneal dystrophy, Groenouw type I	http://purl.obolibrary.org/obo/DOID_2566	corneal dystrophy		121900
Corneal dystrophy, hereditary polymorphous posterior	http://purl.obolibrary.org/obo/DOID_2566	corneal dystrophy		122000
Corneal dystrophy, lattice type I	http://purl.obolibrary.org/obo/DOID_2566	corneal dystrophy		122200
Corneal dystrophy, lattice type IIIA	http://purl.obolibrary.org/obo/DOID_2566	corneal dystrophy		608471
Corneal dystrophy, posterior polymorphous, 3	http://purl.obolibrary.org/obo/DOID_2566	corneal dystrophy		609141
Corneal dystrophy, Reis-Bucklers type	http://purl.obolibrary.org/obo/DOID_2566	corneal dystrophy		608470
Corneal dystrophy, Thiel-Behnke type	http://purl.obolibrary.org/obo/DOID_2566	corneal dystrophy		602082
Cornelia de Lange syndrome 2	http://purl.obolibrary.org/obo/DOID_11725	Cornelia de Lange syndrome	Case 4b: Found Exact With Disease Annotator	
Cornelia de Lange syndrome 3	http://purl.obolibrary.org/obo/DOID_11725	Cornelia de Lange syndrome	Case 4b: Found Exact With Disease Annotator	
Cornelia de Lange syndrome 4	http://purl.obolibrary.org/obo/DOID_11725	Cornelia de Lange syndrome	Case 4b: Found Exact With Disease Annotator	
Cornelia de Lange syndrome 5	http://purl.obolibrary.org/obo/DOID_11725	Cornelia de Lange syndrome	Case 4b: Found Exact With Disease Annotator	
Cortical dysplasia, complex, with other brain malformations	http://purl.obolibrary.org/obo/HP_0002539	Cortical dysplasia		614039
Cowden syndrome 2	http://purl.obolibrary.org/obo/DOID_6457	Cowden disease	Case 5b: Found Synonym With Disease Annotator Synonym	
Cowden syndrome 3	http://purl.obolibrary.org/obo/DOID_6457	Cowden disease	Case 5b: Found Synonym With Disease Annotator Synonym	
Cowden syndrome 4	http://purl.obolibrary.org/obo/DOID_6457	Cowden disease	Case 5b: Found Synonym With Disease Annotator Synonym	
Cowden syndrome 5	http://purl.obolibrary.org/obo/DOID_6457	Cowden disease	Case 5b: Found Synonym With Disease Annotator Synonym	
Cowden syndrome 6	http://purl.obolibrary.org/obo/DOID_6457	Cowden disease	Case 5b: Found Synonym With Disease Annotator Synonym	
Craniodiaphyseal dysplasia, autosomal dominant	http://purl.obolibrary.org/obo/DOID_0080032	craniodiaphyseal dysplasia		122860
Cranioectodermal dysplasia 3	http://purl.obolibrary.org/obo/DOID_0050577	Sensenbrenner syndrome		614099
Cranioectodermal dysplasia 4	http://purl.obolibrary.org/obo/DOID_0050577	Sensenbrenner syndrome		614378
Craniometaphyseal dysplasia	http://purl.obolibrary.org/obo/DOID_0080033	craniometaphyseal dysplasia		123000
Craniosynostosis and dental anomalies	http://purl.obolibrary.org/obo/DOID_2340	Craniosynostosis		614188
Craniosynostosis with radiohumeral fusions and other skeletal and craniofacial anomalies	http://purl.obolibrary.org/obo/DOID_2340	Craniosynostosis		614416
Crigler-Najjar syndrome, type II	http://purl.obolibrary.org/obo/DOID_3803	Crigler-Najjar syndrome		606785
Cutis laxa, AD	http://purl.obolibrary.org/obo/DOID_3144	cutis laxa		123700
Cutis laxa, autosomal dominant 2	http://purl.obolibrary.org/obo/DOID_3144	cutis laxa		614434
Cutis laxa, autosomal recessive, type IA	http://purl.obolibrary.org/obo/DOID_3144	cutis laxa		219100
Cutis laxa, autosomal recessive, type IB	http://purl.obolibrary.org/obo/DOID_3144	cutis laxa		614437
Cutis laxa, autosomal recessive, type IC	http://purl.obolibrary.org/obo/DOID_3144	Cutis laxa		613177
Cutis laxa, autosomal recessive, type IIA	http://purl.obolibrary.org/obo/DOID_3144	cutis laxa		219200
Cutis laxa, autosomal recessive, type IIB	http://purl.obolibrary.org/obo/DOID_3144	cutis laxa		612940
Cutis laxa, autosomal recessive, type IIIA	http://purl.obolibrary.org/obo/DOID_3144	cutis laxa		219150
Cutis laxa, autosomal recessive, type IIIB	http://purl.obolibrary.org/obo/DOID_3144	cutis laxa		614438
Cyanosis, transient neonatal	http://purl.obolibrary.org/obo/HP_0000961	Cyanosis		613977
Cystathioninuria	http://purl.obolibrary.org/obo/HP_0003153	Cystathioninuria		219500
CYSTIC FIBROSIS MODIFIER 1	http://purl.obolibrary.org/obo/DOID_1485	cystic fibrosis		603855
Cystinosis, late-onset juvenile or adolescent nephropathic	http://purl.obolibrary.org/obo/DOID_1064	cystinosis		219900
Cystinosis, ocular nonnephropathic	http://purl.obolibrary.org/obo/DOID_1064	cystinosis		219750
Deafness, autosomal dominant 4B	http://purl.obolibrary.org/obo/DOID_0050564	autosomal dominant nonsyndromic deafness		614614
Deafness, autosomal dominant 6/14/38	http://purl.obolibrary.org/obo/DOID_0050564	autosomal dominant nonsyndromic deafness		600965
Deafness, autosomal dominant 64	http://purl.obolibrary.org/obo/DOID_0050564	autosomal dominant nonsyndromic deafness		614152
Deafness, autosomal recessive 15	http://purl.obolibrary.org/obo/DOID_0050565	autosomal recessive nonsyndromic deafness		601869
Deafness, autosomal recessive 18B	http://purl.obolibrary.org/obo/HP_0000365	Hearing impairment	Case 7b: Found Synonym With HP Annotator Synonym	
Deafness, autosomal recessive 29	http://purl.obolibrary.org/obo/DOID_0050565	autosomal recessive nonsyndromic deafness		614035
Deafness, autosomal recessive 42	http://purl.obolibrary.org/obo/DOID_0050565	autosomal recessive nonsyndromic deafness		609646
Deafness, autosomal recessive 48	http://purl.obolibrary.org/obo/HP_0000365	Hearing impairment	Case 7b: Found Synonym With HP Annotator Synonym	
Deafness, autosomal recessive 61	http://purl.obolibrary.org/obo/DOID_0050565	autosomal recessive nonsyndromic deafness		613865
Deafness, autosomal recessive 70	http://purl.obolibrary.org/obo/HP_0000365	Hearing impairment	Case 7b: Found Synonym With HP Annotator Synonym	
Deafness, autosomal recessive 74	http://purl.obolibrary.org/obo/DOID_0050565	autosomal recessive nonsyndromic deafness		613718
Deafness, autosomal recessive 84B	http://purl.obolibrary.org/obo/HP_0000365	Hearing impairment	Case 7b: Found Synonym With HP Annotator Synonym	
Deafness, autosomal recessive 93	http://purl.obolibrary.org/obo/HP_0000365	Hearing impairment	Case 7b: Found Synonym With HP Annotator Synonym	
Deafness, autosomal recessive 98	http://purl.obolibrary.org/obo/HP_0000365	Hearing impairment	Case 7b: Found Synonym With HP Annotator Synonym	
Deafness, X-linked 4	http://purl.obolibrary.org/obo/DOID_0050566	X-linked nonsyndromic deafness		300066
Delta-beta thalassemia	http://purl.obolibrary.org/obo/DOID_10241	thalassemia		
Dementia, familial British	http://purl.obolibrary.org/obo/DOID_1307	dementia		176500
Dementia, familial Danish	http://purl.obolibrary.org/obo/DOID_1307	dementia		117300
Dementia, familial, nonspecific	http://purl.obolibrary.org/obo/DOID_1307	dementia		600795
Dentin dysplasia, type I, with microdontia and misshapen teeth	http://purl.obolibrary.org/obo/DOID_701	dentin dysplasia		125400
Diabetes insipidus, nephrogenic	http://purl.obolibrary.org/obo/DOID_9409	diabetes insipidus		125800
Diabetes mellitus, insulin-dependent, 2	http://purl.obolibrary.org/obo/DOID_9351	diabetes mellitus		
Diabetes mellitus, insulin-dependent, 20	http://purl.obolibrary.org/obo/DOID_9351	diabetes mellitus		612520
Diabetes mellitus, insulin-resistant, with acanthosis nigricans	http://purl.obolibrary.org/obo/DOID_3138	acanthosis nigricans		610549
Diabetes mellitus, insulin-resistant, with acanthosis nigricans	http://purl.obolibrary.org/obo/DOID_9351	diabetes mellitus		610549
Diabetes mellitus, neonatal, with congenital hypothyroidism	http://purl.obolibrary.org/obo/DOID_0050328	congenital hypothyroidism		610199
Diabetes mellitus, neonatal, with congenital hypothyroidism	http://purl.obolibrary.org/obo/DOID_11717	neonatal diabetes mellitus		610199
Diabetes mellitus, permanent neonatal	http://purl.obolibrary.org/obo/DOID_11717	neonatal diabetes mellitus		606176
Diabetes mellitus, transient neonatal 2	http://purl.obolibrary.org/obo/DOID_11717	neonatal diabetes mellitus		610374
Diabetes mellitus, transient neonatal, 1	http://purl.obolibrary.org/obo/DOID_11717	neonatal diabetes mellitus		601410
Diabetes mellitus, transient neonatal, 3	http://purl.obolibrary.org/obo/DOID_11717	neonatal diabetes mellitus		610582
Diabetes mellitus, type 1	http://purl.obolibrary.org/obo/DOID_9744	type 1 diabetes mellitus		
Diabetes, permanent neonatal	http://purl.obolibrary.org/obo/DOID_11717	neonatal diabetes mellitus	Case 8: Found Mappings, No Match Detected	
Diamond-Blackfan anemia 11	http://purl.obolibrary.org/obo/DOID_1339	Diamond-Blackfan anemia		614900
Diarrhea 3, secretory sodium, congenital, syndromic	http://purl.obolibrary.org/obo/DOID_13250	diarrhea		270420
Diarrhea 4, malabsorptive, congenital	http://purl.obolibrary.org/obo/DOID_13250	diarrhea		610370
Diarrhea 6	http://purl.obolibrary.org/obo/DOID_13250	diarrhea		614616
Digital clubbing, isolated congenital	http://purl.obolibrary.org/obo/HP_0001217	Clubbing	Case 7b: Found Synonym With HP Annotator Synonym	
Dilated cardiomyopathy with woolly hair and keratoderma	http://purl.obolibrary.org/obo/DOID_12930	Dilated cardiomyopathy		605676
