GeneSymbol	GeneId	PrimaryPubMed	EvidenceCode	Comments	IsNegative	ExternalDatabase	DatabaseLink	Phenotypes	ScoreType	Score	Strength
EN2	2020	16252243	TAS	Genetic Association ; Several studies have found genetic association between the EN2 gene and autism. In particular, studies have found associations in the Chinese Han population as well as AGRE, NIMH and CPEA cohorts. However, another study found no genetic association between EN2 and autism in an AGRE cohort (Zhong et al., 2003). EN2 is located in a linkage region with variable evidence for association with autism. For example, studies have found associations in the Chinese Han population as well as AGRE, NIMH and CPEA cohorts. However, another study found no genetic association between EN2 and autism in an AGRE cohort (Zhong et al., 2003).		SFARI	EN2	autism spectrum disorder	SFARIGeneScore	4	0.4	
EN2	2020	12525552	TAS	Genetic Association ; Several studies have found genetic association between the EN2 gene and autism. In particular, studies have found associations in the Chinese Han population as well as AGRE, NIMH and CPEA cohorts. However, another study found no genetic association between EN2 and autism in an AGRE cohort (Zhong et al., 2003).	1	SFARI	EN2	autism spectrum disorder	SFARIGeneScore	4	0.4	
EN2	2020	21575668	TAS	Genetic Association ; Several studies have found genetic association between the EN2 gene and autism. In particular, studies have found associations in the Chinese Han population as well as AGRE, NIMH and CPEA cohorts. However, another study found no genetic association between EN2 and autism in an AGRE cohort (Zhong et al., 2003).	1	SFARI	EN2	autism spectrum disorder	SFARIGeneScore	4	0.4	
EP300	2033	22209245	TAS	Rare Single Gene Mutation ; A rare mutation in the EP300 gene has been identified in a patient with ASD (Vaags et al., 2012).		SFARI	EP300	autism spectrum disorder	
EP400	57634	22511880	TAS	Rare single gene mutation ; A compund heterozygous mutation in the EP400 gene was identified in an ASD proband from a nonconsanguineous family that showed evidence of distant shared ancestry as identified by homozygosity analysis (Chahrour et al., 2012).  A de novo missense variant in the gene was subseuqently identified by exome sequencing in an ASD case from the Simons Simplex Collection (Iossifov et al., 2012).		SFARI	EP400	autism spectrum disorder	
EP400	57634	22542183	TAS	Rare single gene mutation ; A compund heterozygous mutation in the EP400 gene was identified in an ASD proband from a nonconsanguineous family that showed evidence of distant shared ancestry as identified by homozygosity analysis (Chahrour et al., 2012).  A de novo missense variant in the gene was subseuqently identified by exome sequencing in an ASD case from the Simons Simplex Collection (Iossifov et al., 2012).		SFARI	EP400	autism spectrum disorder	
EPC2	26122	22085995	TAS	Rare single gene mutation ; EPC2 is frequently deleted along with MBD5 in cases with 2q23.1 microdeletion syndrome.  While MBD5 is generally thought to be the casual locus of the syndrome, EPC2 may be responsible in part for the broader phentoype observed in patients with larger 2q23.1 deletions compared to those patients with a deletion of MBD5 only.		SFARI	EPC2	autism spectrum disorder	
EPC2	26122	19809484	TAS	Rare single gene mutation ; EPC2 is frequently deleted along with MBD5 in cases with 2q23.1 microdeletion syndrome.  While MBD5 is generally thought to be the casual locus of the syndrome, EPC2 may be responsible in part for the broader phentoype observed in patients with larger 2q23.1 deletions compared to those patients with a deletion of MBD5 only.		SFARI	EPC2	autism spectrum disorder	
EPC2	26122	18812405	TAS	Rare single gene mutation ; EPC2 is frequently deleted along with MBD5 in cases with 2q23.1 microdeletion syndrome.  While MBD5 is generally thought to be the casual locus of the syndrome, EPC2 may be responsible in part for the broader phentoype observed in patients with larger 2q23.1 deletions compared to those patients with a deletion of MBD5 only.		SFARI	EPC2	autism spectrum disorder	
EPHA6	285220	20531469	TAS	Rare Single Gene Mutation ; Rare variants in the EPHA6 gene have been identified with autism (Pinto et al., 2010).		SFARI	EPHA6	autism spectrum disorder	
EPHA6	285220	23375656	TAS	Rare Single Gene Mutation ; Rare variants in the EPHA6 gene have been identified with autism (Pinto et al., 2010).		SFARI	EPHA6	autism spectrum disorder	
EPHB2	2048	22914163	TAS	Rare single gene mutation ; Two de novo variants (one nonsense, one missense) in the EPHB2 gene were identified in separate next-generation sequencing reports using ASD probands (Sanders et al., 2012; Kong et al., 2012).		SFARI	EPHB2	autism spectrum disorder	
EPHB2	2048	22495306	TAS	Rare single gene mutation ; Two de novo variants (one nonsense, one missense) in the EPHB2 gene were identified in separate next-generation sequencing reports using ASD probands (Sanders et al., 2012; Kong et al., 2012).		SFARI	EPHB2	autism spectrum disorder	
EPHB6	2051	21572417	TAS	Rare Single Gene Mutation ; Rare mutations in the EPHB6 gene have been identified with autism (O'Roak et al., 2011).		SFARI	EPHB6	autism spectrum disorder	
ERBB4	2066	20531469	TAS	Rare Single Gene Mutation ; Rare variants in the ERBB4 gene have been identified with autism (Pinto et al., 2010) as well as schizophrenia (Walsh et al., 2008).		SFARI	ERBB4	autism spectrum disorder	
ERBB4	2066	23275889	TAS	Rare Single Gene Mutation ; Rare variants in the ERBB4 gene have been identified with autism (Pinto et al., 2010) as well as schizophrenia (Walsh et al., 2008).		SFARI	ERBB4	autism spectrum disorder	
ERBB4	2066	23375656	TAS	Rare Single Gene Mutation ; Rare variants in the ERBB4 gene have been identified with autism (Pinto et al., 2010) as well as schizophrenia (Walsh et al., 2008).		SFARI	ERBB4	autism spectrum disorder	
ERG	2078	22843504	TAS	Genetic association ; A SNP within the ERG gene showed association in the secondary analyses in a combined AGP GWA sample (Anney et al., 2012).		SFARI	ERG	autism spectrum disorder	
ESR1	2099	19598235	TAS	Syndromic ; Genetic association has been found between the ESR1 gene and both autism and Asperger syndrome (Chakrabarti et al., 2009). Nominally significant association between common variation and Autism Spectrum Quotient.		SFARI	ESR1	autism spectrum disorder	SFARIGeneScore	5	0.2	
ESR2	2100	23275889	TAS	Syndromic ; Genetic association has been found between the ESR2 gene and both autism and Asperger syndrome (Chakrabarti et al., 2009). Single association study (PMID: 19598235).  Nominal significance when corrected for multiple testing		SFARI	ESR2	autism spectrum disorder	SFARIGeneScore	4	0.4	
ESR2	2100	19598235	TAS	Syndromic ; Genetic association has been found between the ESR2 gene and both autism and Asperger syndrome (Chakrabarti et al., 2009). Single association study (PMID: 19598235).  Nominal significance when corrected for multiple testing		SFARI	ESR2	autism spectrum disorder	SFARIGeneScore	4	0.4	
ESRRB	2103	22935194	TAS	Genetic Association ; Genetic association has been found between the ESRRB gene and autism in two large cohorts (AGRE and ACC) of European ancestry and replicated in two other cohorts (CAP and CART) (Wang et al., 2009). A single unreplicated association has been reported by Wang et al., 2009 (PMID: 19404256).		SFARI	ESRRB	autism spectrum disorder	SFARIGeneScore	4	0.4	
ESRRB	2103	19404256	TAS	Genetic Association ; Genetic association has been found between the ESRRB gene and autism in two large cohorts (AGRE and ACC) of European ancestry and replicated in two other cohorts (CAP and CART) (Wang et al., 2009). A single unreplicated association has been reported by Wang et al., 2009 (PMID: 19404256).		SFARI	ESRRB	autism spectrum disorder	SFARIGeneScore	4	0.4	
ESRRB	2103	23275889	TAS	Genetic Association ; Genetic association has been found between the ESRRB gene and autism in two large cohorts (AGRE and ACC) of European ancestry and replicated in two other cohorts (CAP and CART) (Wang et al., 2009). A single unreplicated association has been reported by Wang et al., 2009 (PMID: 19404256).		SFARI	ESRRB	autism spectrum disorder	SFARIGeneScore	4	0.4	
EXOC6B	23233	23422942	TAS	Rare single gene mutation ; The EXOC6B gene was found to be disrupted by a de novo balanced translocation t(2;8)(p13.2;q22.1) in a female patient with a severe clinical phenotype including intellectual disability, epilepsy, behavioral features resembling autism, and minor dysmorphic features (Fruhmesser et al., 2013).		SFARI	EXOC6B	autism spectrum disorder	
EXT1	2131	12032595	TAS	Rare single gene mutation ; Deletion mutations in the EXT1 gene were detected in two boys from separate families presenting with hereditary multiple exostoses and autism associated with mental retardation (Li et al., 2002).  Inactivation of the EXT1 gene in mice resulted in impairments in social interaction, expression of stereotyped, repetitive behavior, and impairments in ultrasonic vocalization, as well as some associated features (Irie et al., 2012).		SFARI	EXT1	autism spectrum disorder	
F13A1	2162	23375656	TAS	Genetic Association ; Differential expression of the F13A1 gene has been shown to occur in some autistic individuals (Hu et al., 2006). Hu and colleagues (2006) studied three sets of male monozygotic twins who were discordant for severity of autism. In that study, there was a significant difference in the expression level of F13A1 among the three sets of twins, suggesting that this gene may play a role. 		SFARI	F13A1	autism spectrum disorder	SFARIGeneScore	5	0.2	
F13A1	2162	16709250	TAS	Genetic Association ; Differential expression of the F13A1 gene has been shown to occur in some autistic individuals (Hu et al., 2006). Hu and colleagues (2006) studied three sets of male monozygotic twins who were discordant for severity of autism. In that study, there was a significant difference in the expression level of F13A1 among the three sets of twins, suggesting that this gene may play a role. 		SFARI	F13A1	autism spectrum disorder	SFARIGeneScore	5	0.2	
FABP5	2171	20057506	TAS	Rare Single Gene Mutation, Genetic Association ; Some rare and some common variants in the FABP5 gene were found in autistic patients. However, none were found to have significant genetic association with autism (Maekawa et al., 2010).  One report of association without independent validation (Maekawa et al., 2010).		SFARI	FABP5	autism spectrum disorder	SFARIGeneScore	4	0.4	
FABP7	2173	20057506	TAS	Genetic Association ; Some rare and some common variants in the FABP7 gene were found in autistic patients. However, none were found to have significant genetic association with autism (Maekawa et al., 2010). In a separate study, genetic association was found, however, between the FABP7 gene and bipolar disorder in the Japanese population (Iwayama et al., 2010). Examined three genes in 285 probands by resequencing, no support for involvement of FABP7 obtained (Maekawa M, et al)		SFARI	FABP7	autism spectrum disorder	SFARIGeneScore	6	0.0	
FAM135B	51059	22935194	TAS	Genetic association ; In a genome-wide association study of 2165 participants from the Autism Genetic Resource Exchange (AGRE) performed to examine associations between genomic loci and endophenotypes associated with ASDs, it was shown that item 58 ('concentrates too much on things rather than seeing the whole picture') on the Social Responsiveness Scale (SRS)  is significantly associated with the FAM135B gene (Connolly et al., 2012).		SFARI	FAM135B	autism spectrum disorder	
FAM135B	51059	23275889	TAS	Genetic association ; In a genome-wide association study of 2165 participants from the Autism Genetic Resource Exchange (AGRE) performed to examine associations between genomic loci and endophenotypes associated with ASDs, it was shown that item 58 ('concentrates too much on things rather than seeing the whole picture') on the Social Responsiveness Scale (SRS)  is significantly associated with the FAM135B gene (Connolly et al., 2012).		SFARI	FAM135B	autism spectrum disorder	
FAT1	2195	22495311	TAS	Rare Single Gene Mutation ; Rare mutations in the FAT1 gene have been identified in individuals with ASD (Neale et al., 2012).		SFARI	FAT1	autism spectrum disorder	
FBXO15	201456	18374305	TAS	Rare Single Gene Mutation ; A rare duplication of the FBXO15 gene was found in an individual with ASD (Christian et al., 2008).		SFARI	FBXO15	autism spectrum disorder	
FBXO33	254170	22935194	TAS	Genetic Association ; Genetic association has been found between the FBXO33 gene and autism in two large cohorts (AGRE and ACC) of European ancestry and replicated in two other cohorts (CAP and CART) (Wang et al., 2009). FBXO33 is in a region of a de novo translocation in an individual with severe autism and MR (PMID: 20648246). The translocation might actually implicate the nearby gene LRFN5 based on expression data in the region; however, additional individuals with a deletion in this region did not have autism. A suggestive association was reported by Wang et al., 2009 (PMID: 19404256).		SFARI	FBXO33	autism spectrum disorder	SFARIGeneScore	4	0.4	
FBXO33	254170	19404256	TAS	Genetic Association ; Genetic association has been found between the FBXO33 gene and autism in two large cohorts (AGRE and ACC) of European ancestry and replicated in two other cohorts (CAP and CART) (Wang et al., 2009). FBXO33 is in a region of a de novo translocation in an individual with severe autism and MR (PMID: 20648246). The translocation might actually implicate the nearby gene LRFN5 based on expression data in the region; however, additional individuals with a deletion in this region did not have autism. A suggestive association was reported by Wang et al., 2009 (PMID: 19404256).		SFARI	FBXO33	autism spectrum disorder	SFARIGeneScore	4	0.4	
FBXO40	51725	19404257	TAS	Genetic Association ; In a genome-wide study, association was found between CNVs in the FBXO40 gene and autism in AGRE and ACC cohorts (European ancestry) (Glessner et al., 2009). In addition, a rare variant in the FBXO40 gene has been identified in two siblings with ASD (Vaags et al., 2012). Three duplications (unknown inheritance) were seen in a 1000-case discovery cohort but not in a 1000-case replication cohort or ~2500 controls. Two additional genes included in all events were listed (GOLGB1 and HCLS1). Two of the three duplications were confirmed by qPCR.		SFARI	FBXO40	autism spectrum disorder	SFARIGeneScore	4	0.4	
FBXO40	51725	22209245	TAS	Genetic Association ; In a genome-wide study, association was found between CNVs in the FBXO40 gene and autism in AGRE and ACC cohorts (European ancestry) (Glessner et al., 2009). In addition, a rare variant in the FBXO40 gene has been identified in two siblings with ASD (Vaags et al., 2012). Three duplications (unknown inheritance) were seen in a 1000-case discovery cohort but not in a 1000-case replication cohort or ~2500 controls. Two additional genes included in all events were listed (GOLGB1 and HCLS1). Two of the three duplications were confirmed by qPCR.		SFARI	FBXO40	autism spectrum disorder	SFARIGeneScore	4	0.4	
FER	2241	22935194	TAS	Genetic association ; In a genome-wide association study of 2165 participants from the Autism Genetic Resource Exchange (AGRE) performed to examine associations between genomic loci and endophenotypes associated with ASDs, it was shown that item 22 ('loss of motor skills') on the Autism Diagnostic Interview-Revised (ADIâ€“R) is significantly associated with the FER gene (Connolly et al., 2012).		SFARI	FER	autism spectrum disorder	
FEZF2	55079	22935194	TAS	Genetic Association ; Genetic association has been found between the FEZF2 gene and autism in two large cohorts (AGRE and ACC) of European ancestry and replicated in two other cohorts (CAP and CART) (Wang et al., 2009). In addition, a rare mutation in the FEZF2 gene has been identified in an individual with ASD (Sanders et al., 2012). A single unreplicated association has been reported by Wang et al., 2009 (PMID: 19404256).		SFARI	FEZF2	autism spectrum disorder	SFARIGeneScore	4	0.4	
FEZF2	55079	19404256	TAS	Genetic Association ; Genetic association has been found between the FEZF2 gene and autism in two large cohorts (AGRE and ACC) of European ancestry and replicated in two other cohorts (CAP and CART) (Wang et al., 2009). In addition, a rare mutation in the FEZF2 gene has been identified in an individual with ASD (Sanders et al., 2012). A single unreplicated association has been reported by Wang et al., 2009 (PMID: 19404256).		SFARI	FEZF2	autism spectrum disorder	SFARIGeneScore	4	0.4	
FEZF2	55079	22495306	TAS	Genetic Association ; Genetic association has been found between the FEZF2 gene and autism in two large cohorts (AGRE and ACC) of European ancestry and replicated in two other cohorts (CAP and CART) (Wang et al., 2009). In addition, a rare mutation in the FEZF2 gene has been identified in an individual with ASD (Sanders et al., 2012). A single unreplicated association has been reported by Wang et al., 2009 (PMID: 19404256).		SFARI	FEZF2	autism spectrum disorder	SFARIGeneScore	4	0.4	
FGD1	2245	16688726	TAS	Rare Single Gene Mutation ; A rare mutation in the FGD1 gene has been identified with ADHD (Orrico et al., 2005). In addition, this gene has been associated with syndromic autism, where a subpopulation of individuals with a given syndrome develop autism. In particular, rare mutations in the FGD1 gene have been identified with Aarskog-Scott syndrome (AAS) (Kaname et al., 2006).		SFARI	FGD1	autism spectrum disorder	
FGD1	2245	15809997	TAS	Rare Single Gene Mutation ; A rare mutation in the FGD1 gene has been identified with ADHD (Orrico et al., 2005). In addition, this gene has been associated with syndromic autism, where a subpopulation of individuals with a given syndrome develop autism. In particular, rare mutations in the FGD1 gene have been identified with Aarskog-Scott syndrome (AAS) (Kaname et al., 2006).		SFARI	FGD1	autism spectrum disorder	
FGFBP3	143282	22016809	TAS	Rare Single Gene Mutation ; A rare duplication in the FGFBP3 gene has been identified with ASD (Salyakina et al., 2011).		SFARI	FGFBP3	autism spectrum disorder	
FHIT	2272	23275889	TAS	Genetic Association ; Rare CNVs in the FHIT gene have been identified with autism in AGRE, NIMH and additional cohorts (Sebat et al., 2007). Minimal evidence for the involvement of FHIT in autism comes from one study (Sebat et al.) in which two affected individuals were each found to have a de novo copy number change (one deletion, one duplication) involving the FHIT gene.		SFARI	FHIT	autism spectrum disorder	SFARIGeneScore	4	0.4	
FHIT	2272	17363630	TAS	Genetic Association ; Rare CNVs in the FHIT gene have been identified with autism in AGRE, NIMH and additional cohorts (Sebat et al., 2007). Minimal evidence for the involvement of FHIT in autism comes from one study (Sebat et al.) in which two affected individuals were each found to have a de novo copy number change (one deletion, one duplication) involving the FHIT gene.		SFARI	FHIT	autism spectrum disorder	SFARIGeneScore	4	0.4	
FHIT	2272	23375656	TAS	Genetic Association ; Rare CNVs in the FHIT gene have been identified with autism in AGRE, NIMH and additional cohorts (Sebat et al., 2007). Minimal evidence for the involvement of FHIT in autism comes from one study (Sebat et al.) in which two affected individuals were each found to have a de novo copy number change (one deletion, one duplication) involving the FHIT gene.		SFARI	FHIT	autism spectrum disorder	SFARIGeneScore	4	0.4	
FLT1	2321	16709250	TAS	Genetic Association ; Differential expression of the FLT1 gene has been shown to occur in some autistic individuals (Hu et al., 2006).  Gene with single report of altered expression in ASD lymphocytes (Morag et al., 2011).		SFARI	FLT1	autism spectrum disorder	SFARIGeneScore	5	0.2	
FMR1	2332	7670500	TAS	Functional ; According to a review (Dykens and Volkmar, 1997) of 14 studies, the percentages of individuals with Fragile X syndrome who met criteria for autism varied from 5 to 60%, with 7 studies finding more than 20%.  As well, polymorphisms in the FMR1 gene have been found to be associated with autism. However, other studies have found no genetic association or only relatively rare identification of FMR1 with autism. Separately, several studies have found a CGG repeat polymorphism as well as rare variations in the FMR1 gene identified with Fragile X syndrome and general cognitive function. According to a review (Dykens and Volkmar, 1997) of 14 studies, the percentages of individuals with Fragile X syndrome who met criteria for autism varied from 5 to 60%, with 7 studies finding more than 20%.  While polymorphisms in the FMR1 gene have been reported to be associated with autism, no consistent association between FMR1 polymorphisms and autism has been demonstrated.  Separately, several studies have found a CGG repeat polymorphism as well as rare variations in the FMR1 gene identified with Fragile X syndrome and general cognitive function.		SFARI	FMR1	autism spectrum disorder	SFARIGeneScore	S	0.0	
FMR1	2332	8490650	TAS	Functional ; According to a review (Dykens and Volkmar, 1997) of 14 studies, the percentages of individuals with Fragile X syndrome who met criteria for autism varied from 5 to 60%, with 7 studies finding more than 20%.  As well, polymorphisms in the FMR1 gene have been found to be associated with autism. However, other studies have found no genetic association or only relatively rare identification of FMR1 with autism. Separately, several studies have found a CGG repeat polymorphism as well as rare variations in the FMR1 gene identified with Fragile X syndrome and general cognitive function. According to a review (Dykens and Volkmar, 1997) of 14 studies, the percentages of individuals with Fragile X syndrome who met criteria for autism varied from 5 to 60%, with 7 studies finding more than 20%.  While polymorphisms in the FMR1 gene have been reported to be associated with autism, no consistent association between FMR1 polymorphisms and autism has been demonstrated.  Separately, several studies have found a CGG repeat polymorphism as well as rare variations in the FMR1 gene identified with Fragile X syndrome and general cognitive function.		SFARI	FMR1	autism spectrum disorder	SFARIGeneScore	S	0.0	
FMR1	2332	11773805	TAS	Functional ; According to a review (Dykens and Volkmar, 1997) of 14 studies, the percentages of individuals with Fragile X syndrome who met criteria for autism varied from 5 to 60%, with 7 studies finding more than 20%.  As well, polymorphisms in the FMR1 gene have been found to be associated with autism. However, other studies have found no genetic association or only relatively rare identification of FMR1 with autism. Separately, several studies have found a CGG repeat polymorphism as well as rare variations in the FMR1 gene identified with Fragile X syndrome and general cognitive function. According to a review (Dykens and Volkmar, 1997) of 14 studies, the percentages of individuals with Fragile X syndrome who met criteria for autism varied from 5 to 60%, with 7 studies finding more than 20%.  While polymorphisms in the FMR1 gene have been reported to be associated with autism, no consistent association between FMR1 polymorphisms and autism has been demonstrated.  Separately, several studies have found a CGG repeat polymorphism as well as rare variations in the FMR1 gene identified with Fragile X syndrome and general cognitive function.		SFARI	FMR1	autism spectrum disorder	SFARIGeneScore	S	0.0	
FMR1	2332	23352163	TAS	Functional ; According to a review (Dykens and Volkmar, 1997) of 14 studies, the percentages of individuals with Fragile X syndrome who met criteria for autism varied from 5 to 60%, with 7 studies finding more than 20%.  As well, polymorphisms in the FMR1 gene have been found to be associated with autism. However, other studies have found no genetic association or only relatively rare identification of FMR1 with autism. Separately, several studies have found a CGG repeat polymorphism as well as rare variations in the FMR1 gene identified with Fragile X syndrome and general cognitive function. According to a review (Dykens and Volkmar, 1997) of 14 studies, the percentages of individuals with Fragile X syndrome who met criteria for autism varied from 5 to 60%, with 7 studies finding more than 20%.  While polymorphisms in the FMR1 gene have been reported to be associated with autism, no consistent association between FMR1 polymorphisms and autism has been demonstrated.  Separately, several studies have found a CGG repeat polymorphism as well as rare variations in the FMR1 gene identified with Fragile X syndrome and general cognitive function.		SFARI	FMR1	autism spectrum disorder	SFARIGeneScore	S	0.0	
FMR1	2332	23260144	TAS	Functional ; According to a review (Dykens and Volkmar, 1997) of 14 studies, the percentages of individuals with Fragile X syndrome who met criteria for autism varied from 5 to 60%, with 7 studies finding more than 20%.  As well, polymorphisms in the FMR1 gene have been found to be associated with autism. However, other studies have found no genetic association or only relatively rare identification of FMR1 with autism. Separately, several studies have found a CGG repeat polymorphism as well as rare variations in the FMR1 gene identified with Fragile X syndrome and general cognitive function. According to a review (Dykens and Volkmar, 1997) of 14 studies, the percentages of individuals with Fragile X syndrome who met criteria for autism varied from 5 to 60%, with 7 studies finding more than 20%.  While polymorphisms in the FMR1 gene have been reported to be associated with autism, no consistent association between FMR1 polymorphisms and autism has been demonstrated.  Separately, several studies have found a CGG repeat polymorphism as well as rare variations in the FMR1 gene identified with Fragile X syndrome and general cognitive function.		SFARI	FMR1	autism spectrum disorder	SFARIGeneScore	S	0.0	
FMR1	2332	9118347	TAS	Functional ; According to a review (Dykens and Volkmar, 1997) of 14 studies, the percentages of individuals with Fragile X syndrome who met criteria for autism varied from 5 to 60%, with 7 studies finding more than 20%.  As well, polymorphisms in the FMR1 gene have been found to be associated with autism. However, other studies have found no genetic association or only relatively rare identification of FMR1 with autism. Separately, several studies have found a CGG repeat polymorphism as well as rare variations in the FMR1 gene identified with Fragile X syndrome and general cognitive function. According to a review (Dykens and Volkmar, 1997) of 14 studies, the percentages of individuals with Fragile X syndrome who met criteria for autism varied from 5 to 60%, with 7 studies finding more than 20%.  While polymorphisms in the FMR1 gene have been reported to be associated with autism, no consistent association between FMR1 polymorphisms and autism has been demonstrated.  Separately, several studies have found a CGG repeat polymorphism as well as rare variations in the FMR1 gene identified with Fragile X syndrome and general cognitive function.		SFARI	FMR1	autism spectrum disorder	SFARIGeneScore	S	0.0	
FMR1	2332	9358013	TAS	Functional ; According to a review (Dykens and Volkmar, 1997) of 14 studies, the percentages of individuals with Fragile X syndrome who met criteria for autism varied from 5 to 60%, with 7 studies finding more than 20%.  As well, polymorphisms in the FMR1 gene have been found to be associated with autism. However, other studies have found no genetic association or only relatively rare identification of FMR1 with autism. Separately, several studies have found a CGG repeat polymorphism as well as rare variations in the FMR1 gene identified with Fragile X syndrome and general cognitive function.	1	SFARI	FMR1	autism spectrum disorder	SFARIGeneScore	S	0.0	
FMR1	2332	14755444	TAS	Functional ; According to a review (Dykens and Volkmar, 1997) of 14 studies, the percentages of individuals with Fragile X syndrome who met criteria for autism varied from 5 to 60%, with 7 studies finding more than 20%.  As well, polymorphisms in the FMR1 gene have been found to be associated with autism. However, other studies have found no genetic association or only relatively rare identification of FMR1 with autism. Separately, several studies have found a CGG repeat polymorphism as well as rare variations in the FMR1 gene identified with Fragile X syndrome and general cognitive function.	1	SFARI	FMR1	autism spectrum disorder	SFARIGeneScore	S	0.0	
FOLH1	2346	19347959	TAS	Functional ; Mice that are heterozygous for the FOLH1 gene display abnormal social behavior, increased locomotor activity suggestive of hyperactivity, decreased motor coordination, and deceased spatial working memory (Han et al., 2009; Schaevitz et al., 2012).		SFARI	FOLH1	autism spectrum disorder	
FOXG1	2290	22968132	TAS	Syndromic ; This gene has been associated with syndromic autism, where a subpopulation of individuals with a given syndrome develop autism. In particular, studies have found rare mutations in the FOXG1 gene that are associated with FOXG1 syndrome (KortÃ¼m et al., 2011) and Rett's syndrome (quite a bit of phenotypic overlap exists between these two syndromes) as well as West syndrome.		SFARI	FOXG1	autism spectrum disorder	
FOXG1	2290	21441262	TAS	Syndromic ; This gene has been associated with syndromic autism, where a subpopulation of individuals with a given syndrome develop autism. In particular, studies have found rare mutations in the FOXG1 gene that are associated with FOXG1 syndrome (KortÃ¼m et al., 2011) and Rett's syndrome (quite a bit of phenotypic overlap exists between these two syndromes) as well as West syndrome.		SFARI	FOXG1	autism spectrum disorder	
FOXP1	27086	20950788	TAS	Rare Single Gene Mutation ; Studies have found that rare mutations in the FOXP1 gene are associated with autism (O'Roak et al., 2011) as well as with intellectual disability and mental retardation (Hamdan et al., 2010; Horn et al., 2010).		SFARI	FOXP1	autism spectrum disorder	
FOXP1	27086	23375656	TAS	Rare Single Gene Mutation ; Studies have found that rare mutations in the FOXP1 gene are associated with autism (O'Roak et al., 2011) as well as with intellectual disability and mental retardation (Hamdan et al., 2010; Horn et al., 2010).		SFARI	FOXP1	autism spectrum disorder	
FOXP1	27086	21572417	TAS	Rare Single Gene Mutation ; Studies have found that rare mutations in the FOXP1 gene are associated with autism (O'Roak et al., 2011) as well as with intellectual disability and mental retardation (Hamdan et al., 2010; Horn et al., 2010).		SFARI	FOXP1	autism spectrum disorder	
FOXP1	27086	23287644	TAS	Rare Single Gene Mutation ; Studies have found that rare mutations in the FOXP1 gene are associated with autism (O'Roak et al., 2011) as well as with intellectual disability and mental retardation (Hamdan et al., 2010; Horn et al., 2010).		SFARI	FOXP1	autism spectrum disorder	
FOXP2	93986	11586359	TAS	Rare single gene mutation ; Studies have found genetic association and rare variants in the FOXP2 gene that are identified with autism. Positive associations have been found in the Chinese Han population and mutations were identified in the Japanese population. However, several other studies have either found no genetic association or no rare genetic variation in the FOXP2 gene identified with autism. Separately, rare variations in the FMR1 gene have been identified with verbal dyspraxia. A significant but unreplicated association study of FOXP2 in ASD has been reported. FOXP2 is mutated in specific language impairment, and also physically interacts with FOXP1, which has been implicated in ASD (PMID: 21572417)		SFARI	FOXP2	autism spectrum disorder	SFARIGeneScore	3	0.6	
FOXP2	93986	22738016	TAS	Rare single gene mutation ; Studies have found genetic association and rare variants in the FOXP2 gene that are identified with autism. Positive associations have been found in the Chinese Han population and mutations were identified in the Japanese population. However, several other studies have either found no genetic association or no rare genetic variation in the FOXP2 gene identified with autism. Separately, rare variations in the FMR1 gene have been identified with verbal dyspraxia. A significant but unreplicated association study of FOXP2 in ASD has been reported. FOXP2 is mutated in specific language impairment, and also physically interacts with FOXP1, which has been implicated in ASD (PMID: 21572417)		SFARI	FOXP2	autism spectrum disorder	SFARIGeneScore	3	0.6	
FOXP2	93986	21624971	TAS	Rare single gene mutation ; Studies have found genetic association and rare variants in the FOXP2 gene that are identified with autism. Positive associations have been found in the Chinese Han population and mutations were identified in the Japanese population. However, several other studies have either found no genetic association or no rare genetic variation in the FOXP2 gene identified with autism. Separately, rare variations in the FMR1 gene have been identified with verbal dyspraxia. A significant but unreplicated association study of FOXP2 in ASD has been reported. FOXP2 is mutated in specific language impairment, and also physically interacts with FOXP1, which has been implicated in ASD (PMID: 21572417)		SFARI	FOXP2	autism spectrum disorder	SFARIGeneScore	3	0.6	
FOXP2	93986	16787893	TAS	Rare single gene mutation ; Studies have found genetic association and rare variants in the FOXP2 gene that are identified with autism. Positive associations have been found in the Chinese Han population and mutations were identified in the Japanese population. However, several other studies have either found no genetic association or no rare genetic variation in the FOXP2 gene identified with autism. Separately, rare variations in the FMR1 gene have been identified with verbal dyspraxia. A significant but unreplicated association study of FOXP2 in ASD has been reported. FOXP2 is mutated in specific language impairment, and also physically interacts with FOXP1, which has been implicated in ASD (PMID: 21572417)		SFARI	FOXP2	autism spectrum disorder	SFARIGeneScore	3	0.6	
FOXP2	93986	17033973	TAS	Rare single gene mutation ; Studies have found genetic association and rare variants in the FOXP2 gene that are identified with autism. Positive associations have been found in the Chinese Han population and mutations were identified in the Japanese population. However, several other studies have either found no genetic association or no rare genetic variation in the FOXP2 gene identified with autism. Separately, rare variations in the FMR1 gene have been identified with verbal dyspraxia. A significant but unreplicated association study of FOXP2 in ASD has been reported. FOXP2 is mutated in specific language impairment, and also physically interacts with FOXP1, which has been implicated in ASD (PMID: 21572417)		SFARI	FOXP2	autism spectrum disorder	SFARIGeneScore	3	0.6	
