MESH:D010998	http://purl.obolibrary.org/obo/DOID_10247	pleurisy	Pleurisy	Case 4a: Found Exact With Disease Annotator
MESH:D012552	http://purl.obolibrary.org/obo/DOID_1395	schistosomiasis	Schistosomiasis	Case 4a: Found Exact With Disease Annotator
MESH:D012852	http://purl.obolibrary.org/obo/DOID_0050127	sinusitis	Sinusitis	Case 4a: Found Exact With Disease Annotator
MESH:D014256	http://purl.obolibrary.org/obo/DOID_0050587	trichotillomania	Trichotillomania	Case 4a: Found Exact With Disease Annotator
MESH:D014376	http://purl.obolibrary.org/obo/DOID_399	tuberculosis	Tuberculosis	Case 4a: Found Exact With Disease Annotator
MESH:D014517	http://purl.obolibrary.org/obo/DOID_5199	ureteral obstruction	Ureteral Obstruction	Case 4a: Found Exact With Disease Annotator
MESH:D016657	http://purl.obolibrary.org/obo/DOID_9246	cerebral amyloid angiopathy	Cerebral Amyloid Angiopathy	Case 4a: Found Exact With Disease Annotator
MESH:D017674	http://purl.obolibrary.org/obo/DOID_0050336	hypophosphatemia	Hypophosphatemia	Case 4a: Found Exact With Disease Annotator
MESH:D018382	http://purl.obolibrary.org/obo/DOID_11633	thyroid hormone resistance syndrome	Thyroid Hormone Resistance Syndrome	Case 4a: Found Exact With Disease Annotator
MESH:D052018	http://purl.obolibrary.org/obo/DOID_12129	bulimia nervosa	Bulimia Nervosa	Case 4a: Found Exact With Disease Annotator
MESH:D054546	http://purl.obolibrary.org/obo/DOID_0050765	neuroacanthocytosis	Neuroacanthocytosis	Case 4a: Found Exact With Disease Annotator
MESH:D057180	http://purl.obolibrary.org/obo/DOID_9255	frontotemporal dementia	Frontotemporal Dementia	Case 4a: Found Exact With Disease Annotator
MESH:D057826	http://purl.obolibrary.org/obo/DOID_0050661	vitelliform macular dystrophy	Vitelliform Macular Dystrophy	Case 4a: Found Exact With Disease Annotator
MESH:D058249	http://purl.obolibrary.org/obo/DOID_0050676	Birt-Hogg-Dube syndrome	Birt-Hogg-Dube Syndrome	Case 4a: Found Exact With Disease Annotator
MESH:D058494	http://purl.obolibrary.org/obo/DOID_0050560	Walker-Warburg syndrome	Walker-Warburg Syndrome	Case 4a: Found Exact With Disease Annotator
MESH:D058631	http://purl.obolibrary.org/obo/DOID_0080038	pycnodysostosis	Pycnodysostosis	Case 4a: Found Exact With Disease Annotator
MESH:D059327	http://purl.obolibrary.org/obo/DOID_0050581	brachydactyly	Brachydactyly	Case 4a: Found Exact With Disease Annotator
OMIM:606391	http://purl.obolibrary.org/obo/DOID_0050524	maturity-onset diabetes of the young	MATURITY-ONSET DIABETES OF THE YOUNG	Case 4a: Found Exact With Disease Annotator
MESH:C531617	http://purl.obolibrary.org/obo/DOID_332	amyotrophic lateral sclerosis	Amyotrophic lateral sclerosis 1	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C535277	http://purl.obolibrary.org/obo/DOID_9562	primary ciliary dyskinesia	Primary ciliary dyskinesia, 2	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C535278	http://purl.obolibrary.org/obo/DOID_9562	primary ciliary dyskinesia	Primary ciliary dyskinesia, 3	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C535279	http://purl.obolibrary.org/obo/DOID_9562	primary ciliary dyskinesia	Primary ciliary dyskinesia, 4	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C535302	http://purl.obolibrary.org/obo/DOID_10595	Charcot-Marie-Tooth disease	Charcot-Marie-Tooth disease, X-linked recessive, 2	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C535303	http://purl.obolibrary.org/obo/DOID_10595	Charcot-Marie-Tooth disease	Charcot-Marie-Tooth disease, X-linked recessive, 3	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C535340	http://purl.obolibrary.org/obo/DOID_0050537	posterior polar cataract	Cataract, posterior polar, 5	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C535343	http://purl.obolibrary.org/obo/DOID_0050537	posterior polar cataract	Cataract, posterior polar, 3	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C535344	http://purl.obolibrary.org/obo/DOID_0050537	posterior polar cataract	Cataract, posterior polar, 4	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C535501	http://purl.obolibrary.org/obo/DOID_12721	multiple epiphyseal dysplasia	Epiphyseal dysplasia, multiple, 1	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C535502	http://purl.obolibrary.org/obo/DOID_12721	multiple epiphyseal dysplasia	Epiphyseal dysplasia, multiple, 2	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C535503	http://purl.obolibrary.org/obo/DOID_12721	multiple epiphyseal dysplasia	Epiphyseal dysplasia, multiple, 3	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C535504	http://purl.obolibrary.org/obo/DOID_12721	multiple epiphyseal dysplasia	Epiphyseal dysplasia, multiple, 4	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C535505	http://purl.obolibrary.org/obo/DOID_12721	multiple epiphyseal dysplasia	Epiphyseal dysplasia, multiple, 5	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C535608	http://purl.obolibrary.org/obo/DOID_0050629	Aicardi-Goutieres syndrome	Aicardi-Goutieres syndrome 5	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C535761	http://purl.obolibrary.org/obo/DOID_2527	nephrosis	Nephrosis, congenital	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C535919	http://purl.obolibrary.org/obo/DOID_10595	Charcot-Marie-Tooth disease	Charcot-Marie-Tooth disease, X-linked, 1	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C536105	http://purl.obolibrary.org/obo/DOID_11830	myopia	Myopia 6	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C536128	http://purl.obolibrary.org/obo/DOID_13911	achromatopsia	Achromatopsia 2	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C536129	http://purl.obolibrary.org/obo/DOID_13911	achromatopsia	Achromatopsia 3	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C536130	http://purl.obolibrary.org/obo/DOID_1339	Diamond-Blackfan anemia	Anemia, Diamond-Blackfan, 2	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C536150	http://purl.obolibrary.org/obo/DOID_3149	keratoacanthoma	Keratoacanthoma familial	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C536192	http://purl.obolibrary.org/obo/DOID_13359	Ehlers-Danlos syndrome	Ehlers-Danlos syndrome 6B	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C536293	http://purl.obolibrary.org/obo/DOID_0050777	Joubert syndrome	Joubert syndrome 1	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C536294	http://purl.obolibrary.org/obo/DOID_0050777	Joubert syndrome	Joubert syndrome 2	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C536295	http://purl.obolibrary.org/obo/DOID_0050777	Joubert syndrome	Joubert syndrome 3	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C536296	http://purl.obolibrary.org/obo/DOID_0050777	Joubert syndrome	Joubert syndrome 4	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C536355	http://purl.obolibrary.org/obo/DOID_1339	Diamond-Blackfan anemia	Anemia, Diamond-Blackfan, 3	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C536357	http://purl.obolibrary.org/obo/DOID_0050642	hypochromic microcytic anemia	Anemia, hypochromic microcytic	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C536382	http://purl.obolibrary.org/obo/DOID_0050535	exudative vitreoretinopathy	Exudative vitreoretinopathy 1	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C536391	http://purl.obolibrary.org/obo/DOID_11727	facioscapulohumeral muscular dystrophy	Facioscapulohumeral muscular dystrophy 1a	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C536426	http://purl.obolibrary.org/obo/DOID_674	cleft palate	Cleft palate X-linked	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C536991	http://purl.obolibrary.org/obo/DOID_13099	Moyamoya disease	Moyamoya disease 1	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C536993	http://purl.obolibrary.org/obo/DOID_13099	Moyamoya disease	Moyamoya disease 3	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C537106	http://purl.obolibrary.org/obo/DOID_14702	branchiootorenal syndrome	Branchiootorenal syndrome 1	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C537116	http://purl.obolibrary.org/obo/DOID_14291	LEOPARD syndrome	LEOPARD syndrome, 1	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C537117	http://purl.obolibrary.org/obo/DOID_14291	LEOPARD syndrome	LEOPARD syndrome, 2	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C537126	http://purl.obolibrary.org/obo/DOID_5723	optic atrophy	Optic atrophy 5	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C537127	http://purl.obolibrary.org/obo/DOID_5723	optic atrophy	Optic atrophy 6	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C537156	http://purl.obolibrary.org/obo/DOID_11199	hypoparathyroidism	Hypoparathyroidism familial isolated	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C537195	http://purl.obolibrary.org/obo/DOID_1441	spinocerebellar ataxia	Spinocerebellar ataxia 13	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C537196	http://purl.obolibrary.org/obo/DOID_1441	spinocerebellar ataxia	Spinocerebellar ataxia 14	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C537198	http://purl.obolibrary.org/obo/DOID_1441	spinocerebellar ataxia	Spinocerebellar ataxia 19	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C537199	http://purl.obolibrary.org/obo/DOID_1441	spinocerebellar ataxia	Spinocerebellar ataxia 20	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C537200	http://purl.obolibrary.org/obo/DOID_1441	spinocerebellar ataxia	Spinocerebellar ataxia 21	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C537201	http://purl.obolibrary.org/obo/DOID_1441	spinocerebellar ataxia	Spinocerebellar ataxia 23	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C537202	http://purl.obolibrary.org/obo/DOID_1441	spinocerebellar ataxia	Spinocerebellar ataxia 25	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C537203	http://purl.obolibrary.org/obo/DOID_1441	spinocerebellar ataxia	Spinocerebellar ataxia 26	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C537204	http://purl.obolibrary.org/obo/DOID_1441	spinocerebellar ataxia	Spinocerebellar ataxia 27	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C537205	http://purl.obolibrary.org/obo/DOID_1441	spinocerebellar ataxia	Spinocerebellar ataxia 28	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C537206	http://purl.obolibrary.org/obo/DOID_1441	spinocerebellar ataxia	Spinocerebellar Ataxia 29	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C537251	http://purl.obolibrary.org/obo/DOID_0050120	hemophagocytic lymphohistiocytosis	Hemophagocytic lymphohistiocytosis, familial, 3	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C537252	http://purl.obolibrary.org/obo/DOID_0050120	hemophagocytic lymphohistiocytosis	Hemophagocytic lymphohistiocytosis, familial, 4	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C537307	http://purl.obolibrary.org/obo/DOID_1441	spinocerebellar ataxia	Spinocerebellar ataxia 8	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C537308	http://purl.obolibrary.org/obo/DOID_1441	spinocerebellar ataxia	Spinocerebellar ataxia, autosomal recessive 1	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C537309	http://purl.obolibrary.org/obo/DOID_1441	spinocerebellar ataxia	Spinocerebellar ataxia, autosomal recessive 3	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C537310	http://purl.obolibrary.org/obo/DOID_1441	spinocerebellar ataxia	Spinocerebellar ataxia, autosomal recessive 4	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C537311	http://purl.obolibrary.org/obo/DOID_1441	spinocerebellar ataxia	Spinocerebellar ataxia, autosomal recessive 5	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C537312	http://purl.obolibrary.org/obo/DOID_1441	spinocerebellar ataxia	Spinocerebellar ataxia, autosomal recessive 6	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C537314	http://purl.obolibrary.org/obo/DOID_1441	spinocerebellar ataxia	Spinocerebellar ataxia, X-linked, 2	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C537315	http://purl.obolibrary.org/obo/DOID_1441	spinocerebellar ataxia	Spinocerebellar ataxia, X-linked, 3	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C537316	http://purl.obolibrary.org/obo/DOID_1441	spinocerebellar ataxia	Spinocerebellar ataxia, X-linked, 4	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C537533	http://purl.obolibrary.org/obo/DOID_0050569	Seckel syndrome	Seckel syndrome 1	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C537534	http://purl.obolibrary.org/obo/DOID_0050569	Seckel syndrome	Seckel syndrome 2	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C537581	http://purl.obolibrary.org/obo/DOID_0050576	Senior-Loken syndrome	Senior-Loken syndrome 4	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C537591	http://purl.obolibrary.org/obo/DOID_627	severe combined immunodeficiency	Severe combined immunodeficiency, X-linked	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C537658	http://purl.obolibrary.org/obo/DOID_0050659	biotin-responsive basal ganglia disease	Basal ganglia disease, biotin-responsive	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C537688	http://purl.obolibrary.org/obo/DOID_0050777	Joubert syndrome	Joubert syndrome 5	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C537689	http://purl.obolibrary.org/obo/DOID_0050777	Joubert syndrome	Joubert syndrome 6	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C537758	http://purl.obolibrary.org/obo/DOID_14219	renal tubular acidosis	Renal tubular acidosis, distal, autosomal recessive	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C537761	http://purl.obolibrary.org/obo/DOID_0060179	Renpenning syndrome	Renpenning syndrome 1	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C537783	http://purl.obolibrary.org/obo/DOID_14004	thoracic aortic aneurysm	Aortic aneurysm, familial thoracic 3	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C537784	http://purl.obolibrary.org/obo/DOID_14004	thoracic aortic aneurysm	Aortic aneurysm, familial thoracic 4	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C537847	http://purl.obolibrary.org/obo/DOID_3490	Noonan syndrome	Noonan syndrome 3	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C537952	http://purl.obolibrary.org/obo/DOID_14503	neuronal ceroid lipofuscinosis	Ceroid lipofuscinosis, neuronal 8	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C537953	http://purl.obolibrary.org/obo/DOID_14503	neuronal ceroid lipofuscinosis	Ceroid lipofuscinosis, neuronal 9	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C538004	http://purl.obolibrary.org/obo/DOID_11910	dystonia musculorum deformans	Dystonia musculorum deformans 4	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C538116	http://purl.obolibrary.org/obo/DOID_0050545	visceral heterotaxy	Heterotaxy, visceral, X-linked	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C538118	http://purl.obolibrary.org/obo/DOID_2280	hidradenitis suppurativa	Hidradenitis suppurativa, familial	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C538348	http://purl.obolibrary.org/obo/DOID_3191	nemaline myopathy	Nemaline myopathy 1	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C538349	http://purl.obolibrary.org/obo/DOID_3191	nemaline myopathy	Nemaline Myopathy 2	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C538350	http://purl.obolibrary.org/obo/DOID_3191	nemaline myopathy	Nemaline myopathy 3	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C538351	http://purl.obolibrary.org/obo/DOID_3191	nemaline myopathy	Nemaline myopathy 4	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C538365	http://purl.obolibrary.org/obo/DOID_10584	retinitis pigmentosa	Retinitis pigmentosa 1	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C538372	http://purl.obolibrary.org/obo/DOID_13317	hyperinsulinemic hypoglycemia	Hyperinsulinemic hypoglycemia, familial, 1	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C538373	http://purl.obolibrary.org/obo/DOID_13317	hyperinsulinemic hypoglycemia	Hyperinsulinemic hypoglycemia, familial, 2	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C538374	http://purl.obolibrary.org/obo/DOID_13317	hyperinsulinemic hypoglycemia	Hyperinsulinemic hypoglycemia, familial, 3	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C538375	http://purl.obolibrary.org/obo/DOID_13317	hyperinsulinemic hypoglycemia	Hyperinsulinemic hypoglycemia, familial, 6	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C538376	http://purl.obolibrary.org/obo/DOID_13317	hyperinsulinemic hypoglycemia	Hyperinsulinemic hypoglycemia, familial, 7	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C538397	http://purl.obolibrary.org/obo/DOID_3191	nemaline myopathy	Nemaline myopathy 5	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C538398	http://purl.obolibrary.org/obo/DOID_3191	nemaline myopathy	Nemaline myopathy 6	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C538417	http://purl.obolibrary.org/obo/DOID_12377	spinal muscular atrophy	Spinal muscular atrophy 4	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C538613	http://purl.obolibrary.org/obo/DOID_9410	panhypopituitarism	Panhypopituitarism X-linked	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C548081	http://purl.obolibrary.org/obo/DOID_3490	Noonan syndrome	Noonan Syndrome 2	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C548082	http://purl.obolibrary.org/obo/DOID_3490	Noonan syndrome	Noonan Syndrome 4	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C548083	http://purl.obolibrary.org/obo/DOID_3490	Noonan syndrome	Noonan Syndrome 5	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C548084	http://purl.obolibrary.org/obo/DOID_3490	Noonan syndrome	Noonan Syndrome 6	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C562386	http://purl.obolibrary.org/obo/DOID_10825	essential hypertension	Hypertension, Essential	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C562465	http://purl.obolibrary.org/obo/DOID_599	specific phobia	Phobia, Specific	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C562750	http://purl.obolibrary.org/obo/DOID_1070	primary open angle glaucoma	Glaucoma, Primary Open Angle	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C562839	http://purl.obolibrary.org/obo/DOID_1790	malignant mesothelioma	Mesothelioma, Malignant	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C563195	http://purl.obolibrary.org/obo/DOID_6496	extraskeletal myxoid chondrosarcoma	Chondrosarcoma, Extraskeletal Myxoid	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C563306	http://purl.obolibrary.org/obo/DOID_12930	dilated cardiomyopathy	Cardiomyopathy, Dilated, 1D	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C563307	http://purl.obolibrary.org/obo/DOID_12930	dilated cardiomyopathy	Cardiomyopathy, Dilated, 1C	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C563310	http://purl.obolibrary.org/obo/DOID_0050589	inflammatory bowel disease	Inflammatory Bowel Disease 2	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C563320	http://purl.obolibrary.org/obo/DOID_10584	retinitis pigmentosa	Retinitis Pigmentosa 18	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C563384	http://purl.obolibrary.org/obo/DOID_12930	dilated cardiomyopathy	Cardiomyopathy, Dilated, 1E	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C563415	http://purl.obolibrary.org/obo/DOID_0050572	cone-rod dystrophy	Cone-Rod Dystrophy 5	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C563422	http://purl.obolibrary.org/obo/DOID_0050428	nonepidermolytic palmoplantar keratoderma	Palmoplantar Keratoderma, Nonepidermolytic	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C563436	http://purl.obolibrary.org/obo/DOID_11986	familial hypertrophic cardiomyopathy	Cardiomyopathy, Familial Hypertrophic, 6	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C563437	http://purl.obolibrary.org/obo/DOID_10584	retinitis pigmentosa	Retinitis Pigmentosa 17	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C563448	http://purl.obolibrary.org/obo/DOID_0050567	orofacial cleft	Orofacial Cleft 3	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C563469	http://purl.obolibrary.org/obo/DOID_0050572	cone-rod dystrophy	Cone-Rod Dystrophy 1	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C563538	http://purl.obolibrary.org/obo/DOID_12930	dilated cardiomyopathy	Cardiomyopathy, Dilated, 1s	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C563541	http://purl.obolibrary.org/obo/DOID_11830	myopia	Myopia 2	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C563557	http://purl.obolibrary.org/obo/DOID_11727	facioscapulohumeral muscular dystrophy	Facioscapulohumeral Muscular Dystrophy 1B	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C563579	http://purl.obolibrary.org/obo/DOID_4621	holoprosencephaly	Holoprosencephaly 2	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C563614	http://purl.obolibrary.org/obo/DOID_2843	long QT syndrome	Long Qt Syndrome 2	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C563649	http://purl.obolibrary.org/obo/DOID_10126	keratoconus	Keratoconus 1	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C563659	http://purl.obolibrary.org/obo/DOID_4621	holoprosencephaly	Holoprosencephaly 9	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C563660	http://purl.obolibrary.org/obo/DOID_4621	holoprosencephaly	Holoprosencephaly 7	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C563671	http://purl.obolibrary.org/obo/DOID_0050572	cone-rod dystrophy	Cone-Rod Dystrophy 11	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C563675	http://purl.obolibrary.org/obo/DOID_0050567	orofacial cleft	Orofacial Cleft 9	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C563676	http://purl.obolibrary.org/obo/DOID_10584	retinitis pigmentosa	Retinitis Pigmentosa 33	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C563681	http://purl.obolibrary.org/obo/DOID_0050629	Aicardi-Goutieres syndrome	Aicardi-Goutieres Syndrome 4	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C563683	http://purl.obolibrary.org/obo/DOID_0050629	Aicardi-Goutieres syndrome	Aicardi-Goutieres Syndrome 3	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C563685	http://purl.obolibrary.org/obo/DOID_10584	retinitis pigmentosa	Retinitis Pigmentosa 31	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C563688	http://purl.obolibrary.org/obo/DOID_12930	dilated cardiomyopathy	Cardiomyopathy, Dilated, 1q	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C563689	http://purl.obolibrary.org/obo/DOID_10584	retinitis pigmentosa	Retinitis Pigmentosa 32	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C563690	http://purl.obolibrary.org/obo/DOID_12930	dilated cardiomyopathy	Cardiomyopathy, Dilated, 1p	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C563717	http://purl.obolibrary.org/obo/DOID_678	progressive supranuclear palsy	Supranuclear Palsy, Progressive, 2	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C563723	http://purl.obolibrary.org/obo/DOID_4621	holoprosencephaly	Holoprosencephaly 8	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C563739	http://purl.obolibrary.org/obo/DOID_0050467	erythrokeratodermia variabilis	Erythrokeratodermia Variabilis 3	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C563752	http://purl.obolibrary.org/obo/DOID_10126	keratoconus	Keratoconus 4	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C563758	http://purl.obolibrary.org/obo/DOID_11830	myopia	Myopia 10	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C563759	http://purl.obolibrary.org/obo/DOID_11830	myopia	Myopia 9	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C563760	http://purl.obolibrary.org/obo/DOID_11830	myopia	Myopia 8	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C563761	http://purl.obolibrary.org/obo/DOID_11830	myopia	Myopia 7	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C563763	http://purl.obolibrary.org/obo/DOID_0050576	Senior-Loken syndrome	Senior-Loken Syndrome 5	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C563816	http://purl.obolibrary.org/obo/DOID_5426	premature ovarian failure	Premature Ovarian Failure 3	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C563817	http://purl.obolibrary.org/obo/DOID_0050650	familial atrial fibrillation	Atrial Fibrillation, Familial, 3	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C563827	http://purl.obolibrary.org/obo/DOID_10126	keratoconus	Keratoconus 2	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C563843	http://purl.obolibrary.org/obo/DOID_0050567	orofacial cleft	Orofacial Cleft 5	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C563858	http://purl.obolibrary.org/obo/DOID_12185	otosclerosis	Otosclerosis 5	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C563865	http://purl.obolibrary.org/obo/DOID_11986	familial hypertrophic cardiomyopathy	Cardiomyopathy, Familial Hypertrophic, 10	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C563866	http://purl.obolibrary.org/obo/DOID_11986	familial hypertrophic cardiomyopathy	Cardiomyopathy, Familial Hypertrophic, 8	Case 4a: Found Exact With Disease Annotator (keywords taken out)
